area,admin_area,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,in_household,household_id,relationship
d129,a1,d129_41,retired,71,2,1,0,0.3,25099,True,d129_hh94,head
d129,a1,d129_254,farmer_agricultural,66,1,0,0,0.75,29802,True,d129_hh94,partner
d44,a0,d44_412,farmer_agricultural,47,1,0,0,0.75,37810,True,d44_hh127,head
d44,a0,d44_323,working_class,61,0,0,0,0.65,16998,True,d44_hh127,partner
d200,a3,d200_23,retired,66,4,0,0,0.3,35011,True,d200_hh51,head
d200,a3,d200_247,rural_worker,51,1,0,0,0.7,11299,True,d200_hh51,partner
d142,a0,d142_378,working_class,67,0,0,0,0.65,25708,True,d142_hh108,head
d142,a0,d142_294,low_income,32,1,0,0,0.5,5863,True,d142_hh108,partner
d18,a0,d18_470,rural_worker,43,1,0,0,0.7,35280,True,d18_hh80,head
d18,a0,d18_77,farmer_agricultural,39,3,0,0,0.75,17970,True,d18_hh80,partner
d18,a0,d18_470c0,na,11,na,1,0,0,0,True,d18_hh80,child
d116,a3,d116_243,retired,88,2,0,0,0.3,34825,True,d116_hh36,head
d126,a4,d126_174,affluent_professional,26,5,0,0,0.6,51965,True,d126_hh156,head
d126,a4,d126_343,rural_worker,52,1,0,0,0.7,12320,True,d126_hh156,partner
d126,a4,d126_174c0,na,5,na,0,0,0,0,True,d126_hh156,child
d212,a0,d212_262,working_class,39,2,0,0,0.65,23249,True,d212_hh252,head
d212,a0,d212_94,working_class,22,3,0,0,0.65,29569,True,d212_hh252,partner
d212,a0,d212_262c0,na,0,na,0,0,0,0,True,d212_hh252,child
d6,a0,d6_17,middle_class,50,1,0,0,0.7,34144,True,d6_hh130,head
d6,a0,d6_175,middle_class,46,2,0,1,0.7,25600,True,d6_hh130,partner
d69,a3,d69_499,retired,54,0,1,0,0.3,17886,True,d69_hh274,head
d69,a3,d69_52,rural_worker,27,1,0,0,0.7,19545,True,d69_hh274,partner
d109,a0,d109_234,retired,79,0,1,0,0.3,27723,True,d109_hh209,head
d109,a0,d109_251,working_class,45,1,1,0,0.65,25186,True,d109_hh209,partner
d88,a4,d88_128,farmer_agricultural,71,2,1,0,0.75,15921,True,d88_hh3,head
d88,a4,d88_169,farmer_agricultural,41,1,0,0,0.75,-18262,True,d88_hh3,partner
d100,a3,d100_491,retired,81,1,0,0,0.3,3275,True,d100_hh164,head
d169,a3,d169_53,farmer_agricultural,54,2,1,0,0.75,29051,True,d169_hh115,head
d169,a3,d169_213,farmer_agricultural,46,1,0,0,0.75,35796,True,d169_hh115,partner
d60,a1,d60_414,retired,67,3,1,0,0.3,7475,True,d60_hh107,head
d117,a0,d117_309,middle_class,47,3,1,0,0.7,47893,True,d117_hh245,head
d117,a0,d117_291,working_class,39,3,0,0,0.65,26795,True,d117_hh245,partner
d21,a3,d21_50,retired,96,4,0,0,0.3,46448,True,d21_hh16,head
d190,a3,d190_111,farmer_agricultural,38,1,0,0,0.75,17770,True,d190_hh32,head
d190,a3,d190_232,working_class,41,0,1,2,0.65,27637,True,d190_hh32,partner
d190,a3,d190_111c0,na,13,na,0,0,0,0,True,d190_hh32,child
d190,a3,d190_111c1,na,13,na,1,0,0,0,True,d190_hh32,child
d214,a0,d214_204,working_class,56,4,1,0,0.65,36113,True,d214_hh166,head
d214,a0,d214_477,farmer_agricultural,47,4,1,0,0.75,37423,True,d214_hh166,partner
d141,a0,d141_101,affluent_professional,50,6,0,0,0.6,90837,True,d141_hh152,head
d141,a0,d141_124,rural_worker,57,0,0,0,0.7,21321,True,d141_hh152,partner
d43,a0,d43_27,retired,64,5,0,0,0.3,16221,True,d43_hh27,head
d43,a0,d43_158,working_class,54,0,0,0,0.65,29168,True,d43_hh27,partner
d176,a1,d176_426,working_class,55,1,0,0,0.65,16667,True,d176_hh85,head
d66,a4,d66_188,rural_worker,40,1,1,0,0.7,19995,True,d66_hh193,head
d66,a4,d66_300,working_class,60,1,1,0,0.65,23695,True,d66_hh193,partner
d55,a3,d55_13,retired,75,2,1,0,0.3,27987,True,d55_hh246,head
d55,a3,d55_325,farmer_agricultural,45,1,0,0,0.75,44091,True,d55_hh246,partner
d62,a0,d62_118,working_class,50,0,0,0,0.65,29257,True,d62_hh167,head
d62,a0,d62_144,affluent_professional,38,5,0,0,0.6,51636,True,d62_hh167,partner
d204,a3,d204_356,farmer_agricultural,73,1,0,0,0.75,25904,True,d204_hh158,head
d204,a3,d204_234,rural_worker,33,1,0,0,0.7,15363,True,d204_hh158,partner
d47,a1,d47_75,middle_class,56,4,1,2,0.7,11941,True,d47_hh128,head
d47,a1,d47_45,affluent_professional,32,4,0,0,0.6,105050,True,d47_hh128,partner
d136,a1,d136_256,working_class,45,4,1,0,0.65,35101,True,d136_hh192,head
d187,a0,d187_207,farmer_agricultural,50,1,0,0,0.75,-2370,True,d187_hh291,head
d187,a0,d187_263,retired,65,4,0,0,0.3,21313,True,d187_hh291,partner
d50,a3,d50_50,middle_class,39,3,1,0,0.7,28986,True,d50_hh90,head
d93,a1,d93_326,farmer_agricultural,43,2,1,0,0.75,40866,True,d93_hh80,head
d93,a1,d93_23,working_class,48,2,1,0,0.65,27579,True,d93_hh80,partner
d126,a4,d126_114,rural_worker,61,1,0,0,0.7,11244,True,d126_hh233,head
d126,a4,d126_274,affluent_professional,30,6,1,0,0.6,76199,True,d126_hh233,partner
d150,a3,d150_436,retired,59,4,0,0,0.3,21486,True,d150_hh8,head
d150,a3,d150_151,rural_worker,37,1,1,0,0.7,19710,True,d150_hh8,partner
d150,a3,d150_47,retired,82,3,1,0,0.3,-45,True,d150_hh8,partner
d79,a1,d79_44,retired,58,1,0,0,0.3,22173,True,d79_hh227,head
d186,a1,d186_23,rural_worker,51,2,1,0,0.7,23750,True,d186_hh175,head
d186,a1,d186_357,farmer_agricultural,49,2,1,0,0.75,28437,True,d186_hh175,partner
d82,a3,d82_138,working_class,35,2,1,0,0.65,13203,True,d82_hh41,head
d82,a3,d82_489,retired,82,2,0,0,0.3,33925,True,d82_hh41,partner
d119,a1,d119_14,farmer_agricultural,57,2,0,0,0.75,22470,True,d119_hh50,head
d103,a3,d103_504,working_class,41,3,0,3,0.65,23944,True,d103_hh205,head
d103,a3,d103_261,rural_worker,54,1,1,0,0.7,16151,True,d103_hh205,partner
d110,a0,d110_446,rural_worker,40,2,1,0,0.7,13907,True,d110_hh172,head
d110,a0,d110_193,working_class,30,1,1,1,0.65,22479,True,d110_hh172,partner
d10,a0,d10_1,middle_class,35,3,0,1,0.7,61142,True,d10_hh167,head
d10,a0,d10_294,retired,67,1,1,0,0.3,32439,True,d10_hh167,partner
d210,a0,d210_354,rural_worker,55,2,1,0,0.7,29639,True,d210_hh87,head
d210,a0,d210_443,middle_class,43,4,0,0,0.7,42169,True,d210_hh87,partner
d128,a4,d128_535,working_class,61,1,0,0,0.65,24771,True,d128_hh273,head
d128,a4,d128_373,farmer_agricultural,38,3,1,0,0.75,32813,True,d128_hh273,partner
d156,a0,d156_161,working_class,59,2,1,0,0.65,15634,True,d156_hh181,head
d156,a0,d156_288,working_class,71,2,0,0,0.65,32492,True,d156_hh181,partner
d118,a0,d118_334,retired,69,6,0,0,0.3,19753,True,d118_hh88,head
d118,a0,d118_161,farmer_agricultural,56,1,0,0,0.75,29473,True,d118_hh88,partner
d179,a4,d179_480,working_class,45,1,0,0,0.65,26518,True,d179_hh242,head
d179,a4,d179_139,working_class,71,2,0,0,0.65,34656,True,d179_hh242,partner
d152,a4,d152_362,rural_worker,45,3,0,0,0.7,23308,True,d152_hh187,head
d152,a4,d152_35,middle_class,50,3,0,0,0.7,55171,True,d152_hh187,partner
d59,a0,d59_191,affluent_professional,60,6,0,2,0.6,120008,True,d59_hh162,head
d59,a0,d59_223,working_class,59,2,0,0,0.65,30302,True,d59_hh162,partner
d108,a1,d108_199,young_professional,25,4,1,0,0.2,40566,True,d108_hh241,head
d108,a1,d108_419,middle_class,37,5,1,0,0.7,30865,True,d108_hh241,partner
d70,a0,d70_225,low_income,26,0,1,0,0.5,18275,True,d70_hh110,head
d196,a1,d196_322,rural_worker,37,1,1,0,0.7,15517,True,d196_hh215,head
d76,a1,d76_321,working_class,57,3,0,0,0.65,32463,True,d76_hh193,head
d76,a1,d76_178,middle_class,42,5,0,0,0.7,30941,True,d76_hh193,partner
d7,a0,d7_140,rural_worker,53,1,1,0,0.7,34957,True,d7_hh124,head
d7,a0,d7_165,retired,79,0,1,0,0.3,19575,True,d7_hh124,partner
d187,a0,d187_441,working_class,44,2,1,0,0.65,30480,True,d187_hh16,head
d107,a0,d107_182,middle_class,18,4,0,0,0.7,46749,True,d107_hh7,head
d112,a0,d112_318,rural_worker,54,0,0,0,0.7,25437,True,d112_hh176,head
d112,a0,d112_35,rural_worker,39,3,1,0,0.7,21562,True,d112_hh176,partner
d138,a4,d138_356,farmer_agricultural,62,3,0,0,0.75,31619,True,d138_hh10,head
d138,a4,d138_294,farmer_agricultural,49,2,1,0,0.75,36064,True,d138_hh10,partner
d28,a0,d28_462,middle_class,21,3,1,3,0.7,25851,True,d28_hh253,head
d28,a0,d28_419,low_income,43,0,0,2,0.5,15185,True,d28_hh253,partner
d28,a0,d28_462c0,na,1,na,0,3,0,0,True,d28_hh253,child
d204,a3,d204_155,working_class,40,1,1,0,0.65,23747,True,d204_hh173,head
d204,a3,d204_2,working_class,37,2,1,0,0.65,24299,True,d204_hh173,partner
d142,a0,d142_318,working_class,45,1,1,0,0.65,19975,True,d142_hh269,head
d142,a0,d142_318c0,na,8,na,0,0,0,0,True,d142_hh269,child
d214,a0,d214_356,retired,72,1,1,0,0.3,32297,True,d214_hh184,head
d11,a3,d11_290,retired,79,1,1,0,0.3,32227,True,d11_hh244,head
d11,a3,d11_207,rural_worker,37,2,1,0,0.7,11628,True,d11_hh244,partner
d195,a1,d195_38,working_class,43,3,0,0,0.65,29758,True,d195_hh97,head
d195,a1,d195_2,middle_class,30,3,1,0,0.7,53571,True,d195_hh97,partner
d22,a1,d22_235,affluent_professional,44,5,0,0,0.6,26100,True,d22_hh190,head
d22,a1,d22_4,middle_class,51,5,1,0,0.7,42429,True,d22_hh190,partner
d116,a3,d116_213,rural_worker,46,1,0,0,0.7,25078,True,d116_hh118,head
d116,a3,d116_87,middle_class,46,5,1,1,0.7,25840,True,d116_hh118,partner
d88,a4,d88_314,farmer_agricultural,56,2,0,0,0.75,32136,True,d88_hh191,head
d88,a4,d88_90,rural_worker,54,1,0,0,0.7,31179,True,d88_hh191,partner
d70,a0,d70_154,working_class,65,1,0,0,0.65,35468,True,d70_hh76,head
d70,a0,d70_36,student,19,4,1,0,0.05,5048,True,d70_hh76,partner
d128,a4,d128_468,retired,68,2,1,0,0.3,40792,True,d128_hh43,head
d5,a1,d5_355,rural_worker,40,3,1,0,0.7,31702,True,d5_hh117,head
d5,a1,d5_49,rural_worker,56,0,0,0,0.7,22086,True,d5_hh117,partner
d5,a1,d5_355c0,na,14,na,1,0,0,0,True,d5_hh117,child
d5,a1,d5_355c1,na,7,na,0,0,0,0,True,d5_hh117,child
d153,a0,d153_330,low_income,58,0,1,0,0.5,20589,True,d153_hh26,head
d153,a0,d153_402,middle_class,61,4,0,0,0.7,33141,True,d153_hh26,partner
d108,a1,d108_14,middle_class,36,3,0,0,0.7,44313,True,d108_hh230,head
d108,a1,d108_65,middle_class,22,4,1,0,0.7,42128,True,d108_hh230,partner
d108,a1,d108_14c0,na,15,na,0,0,0,0,True,d108_hh230,child
d122,a1,d122_20,middle_class,53,0,1,0,0.7,42020,True,d122_hh181,head
d122,a1,d122_13,retired,71,2,0,0,0.3,21074,True,d122_hh181,partner
d76,a1,d76_240,rural_worker,55,2,1,0,0.7,14985,True,d76_hh187,head
d76,a1,d76_124,affluent_professional,50,6,0,0,0.6,53912,True,d76_hh187,partner
d154,a3,d154_161,working_class,35,3,0,3,0.65,34032,True,d154_hh157,head
d154,a3,d154_57,farmer_agricultural,34,0,0,0,0.75,48269,True,d154_hh157,partner
d112,a0,d112_91,working_class,43,1,1,0,0.65,25423,True,d112_hh155,head
d112,a0,d112_383,farmer_agricultural,36,0,1,0,0.75,44864,True,d112_hh155,partner
d179,a4,d179_380,farmer_agricultural,51,2,1,0,0.75,36052,True,d179_hh267,head
d179,a4,d179_228,retired,67,0,0,0,0.3,13704,True,d179_hh267,partner
d214,a0,d214_432,middle_class,45,4,0,0,0.7,44662,True,d214_hh171,head
d214,a0,d214_430,farmer_agricultural,58,2,0,0,0.75,60920,True,d214_hh171,partner
d118,a0,d118_22,working_class,41,1,1,0,0.65,38417,True,d118_hh262,head
d118,a0,d118_453,affluent_professional,36,4,1,0,0.6,77861,True,d118_hh262,partner
d118,a0,d118_22c0,na,3,na,0,0,0,0,True,d118_hh262,child
d15,a0,d15_395,farmer_agricultural,41,2,0,0,0.75,23763,True,d15_hh97,head
d15,a0,d15_421,farmer_agricultural,32,1,1,0,0.75,4017,True,d15_hh97,partner
d15,a0,d15_294,retired,75,3,0,0,0.3,20174,True,d15_hh97,partner
d15,a0,d15_145,farmer_agricultural,63,2,0,0,0.75,16379,True,d15_hh97,partner
d55,a3,d55_101,rural_worker,36,3,1,0,0.7,11952,True,d55_hh229,head
d55,a3,d55_167,middle_class,43,5,0,0,0.7,37074,True,d55_hh229,partner
d118,a0,d118_312,rural_worker,53,3,0,0,0.7,24388,True,d118_hh188,head
d118,a0,d118_491,middle_class,60,4,0,0,0.7,28122,True,d118_hh188,partner
d160,a1,d160_190,farmer_agricultural,49,1,0,0,0.75,20548,True,d160_hh232,head
d160,a1,d160_7,working_class,53,3,0,0,0.65,8882,True,d160_hh232,partner
d214,a0,d214_39,rural_worker,44,1,1,0,0.7,19019,True,d214_hh252,head
d149,a3,d149_6,rural_worker,52,0,0,0,0.7,36637,True,d149_hh30,head
d149,a3,d149_41,affluent_professional,39,6,1,0,0.6,41471,True,d149_hh30,partner
d149,a3,d149_6c0,na,15,na,1,0,0,0,True,d149_hh30,child
d56,a3,d56_291,rural_worker,50,1,0,0,0.7,20909,True,d56_hh89,head
d78,a3,d78_232,working_class,48,1,0,0,0.65,27860,True,d78_hh123,head
d78,a3,d78_232c0,na,11,na,1,0,0,0,True,d78_hh123,child
d78,a3,d78_232c1,na,5,na,1,0,0,0,True,d78_hh123,child
d78,a3,d78_232c2,na,13,na,1,0,0,0,True,d78_hh123,child
d78,a3,d78_232c3,na,13,na,0,0,0,0,True,d78_hh123,child
d212,a0,d212_165,middle_class,60,2,0,0,0.7,27444,True,d212_hh155,head
d212,a0,d212_327,working_class,30,1,0,0,0.65,30591,True,d212_hh155,partner
d212,a0,d212_414,working_class,39,3,0,0,0.65,26426,True,d212_hh61,head
d212,a0,d212_414c0,na,4,na,1,0,0,0,True,d212_hh61,child
d212,a0,d212_414c1,na,0,na,1,0,0,0,True,d212_hh61,child
d203,a1,d203_51,young_professional,24,5,0,0,0.2,28993,True,d203_hh172,head
d203,a1,d203_246,working_class,66,2,1,3,0.65,35962,True,d203_hh172,partner
d176,a1,d176_423,middle_class,49,6,0,0,0.7,46929,True,d176_hh125,head
d176,a1,d176_377,working_class,66,0,1,0,0.65,25116,True,d176_hh125,partner
d63,a1,d63_96,retired,81,2,0,0,0.3,22109,True,d63_hh69,head
d88,a4,d88_276,retired,63,3,1,0,0.3,26856,True,d88_hh108,head
d88,a4,d88_475,retired,75,1,0,0,0.3,26927,True,d88_hh108,partner
d110,a0,d110_48,rural_worker,31,2,0,0,0.7,31304,True,d110_hh236,head
d77,a3,d77_114,working_class,32,2,0,0,0.65,27677,True,d77_hh40,head
d70,a0,d70_20,low_income,17,1,1,2,0.5,4995,True,d70_hh136,head
d179,a4,d179_197,retired,77,1,0,0,0.3,18411,True,d179_hh41,head
d42,a1,d42_408,middle_class,40,5,0,0,0.7,19676,True,d42_hh165,head
d42,a1,d42_224,working_class,42,2,1,0,0.65,26552,True,d42_hh165,partner
d42,a1,d42_408c0,na,16,na,1,0,0,0,True,d42_hh165,child
d87,a4,d87_287,rural_worker,45,0,0,0,0.7,14567,True,d87_hh38,head
d87,a4,d87_415,affluent_professional,44,5,1,0,0.6,64244,True,d87_hh38,partner
d87,a4,d87_287c0,na,11,na,1,0,0,0,True,d87_hh38,child
d102,a2,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,True,d102_hh228,head
d174,a3,d174_259,rural_worker,59,2,0,0,0.7,12453,True,d174_hh85,head
d184,a2,d184_212,middle_class,66,2,0,0,0.7,32892,True,d184_hh210,head
d184,a2,d184_492,rural_worker,44,2,0,0,0.7,23897,True,d184_hh210,partner
d69,a3,d69_383,working_class,61,3,0,0,0.65,28083,True,d69_hh99,head
d69,a3,d69_436,farmer_agricultural,50,1,1,0,0.75,9838,True,d69_hh99,partner
d125,a1,d125_448,retired,66,3,0,0,0.3,2454,True,d125_hh236,head
d125,a1,d125_279,middle_class,60,4,0,0,0.7,39813,True,d125_hh236,partner
d164,a0,d164_177,rural_worker,53,2,1,0,0.7,30739,True,d164_hh220,head
d164,a0,d164_393,farmer_agricultural,63,2,0,0,0.75,38462,True,d164_hh220,partner
d16,a3,d16_480,farmer_agricultural,58,0,0,0,0.75,14110,True,d16_hh177,head
d16,a3,d16_39,middle_class,66,7,0,0,0.7,63616,True,d16_hh177,partner
d11,a3,d11_473,middle_class,37,3,1,0,0.7,42856,True,d11_hh214,head
d37,a1,d37_377,middle_class,47,3,1,0,0.7,27293,True,d37_hh160,head
d37,a1,d37_242,middle_class,37,2,1,0,0.7,40523,True,d37_hh160,partner
d144,a1,d144_210,working_class,61,2,1,0,0.65,24570,True,d144_hh289,head
d56,a3,d56_466,farmer_agricultural,74,3,1,0,0.75,28561,True,d56_hh63,head
d56,a3,d56_104,retired,66,2,0,0,0.3,35233,True,d56_hh63,partner
d156,a0,d156_329,affluent_professional,34,7,1,0,0.6,81123,True,d156_hh151,head
d156,a0,d156_129,farmer_agricultural,51,0,0,0,0.75,53144,True,d156_hh151,partner
d183,a3,d183_87,retired,62,1,0,0,0.3,25262,True,d183_hh93,head
d45,a3,d45_282,affluent_professional,45,4,1,3,0.6,14116,True,d45_hh79,head
d18,a0,d18_160,farmer_agricultural,40,5,1,0,0.75,9147,True,d18_hh6,head
d18,a0,d18_383,retired,76,5,0,0,0.3,24465,True,d18_hh6,partner
d18,a0,d18_368,farmer_agricultural,72,2,0,0,0.75,25612,True,d18_hh6,partner
d25,a0,d25_271,middle_class,31,5,0,2,0.7,33289,True,d25_hh80,head
d25,a0,d25_68,middle_class,54,5,0,0,0.7,34784,True,d25_hh80,partner
d25,a0,d25_413,middle_class,52,2,0,0,0.7,46405,True,d25_hh80,partner
d25,a0,d25_432,middle_class,51,3,0,0,0.7,24985,True,d25_hh80,partner
d107,a0,d107_45,affluent_professional,49,6,1,0,0.6,60568,True,d107_hh258,head
d107,a0,d107_157,rural_worker,42,2,0,0,0.7,24972,True,d107_hh258,partner
d155,a3,d155_161,rural_worker,20,2,1,0,0.7,2369,True,d155_hh206,head
d155,a3,d155_58,retired,74,2,1,0,0.3,25963,True,d155_hh206,partner
d63,a1,d63_438,retired,55,1,1,0,0.3,24841,True,d63_hh131,head
d63,a1,d63_66,middle_class,27,3,0,0,0.7,24065,True,d63_hh131,partner
d65,a4,d65_450,farmer_agricultural,40,2,0,0,0.75,1855,True,d65_hh67,head
d65,a4,d65_187,farmer_agricultural,48,2,1,0,0.75,41315,True,d65_hh67,partner
d193,a0,d193_303,working_class,33,2,0,0,0.65,24035,True,d193_hh67,head
d193,a0,d193_304,working_class,42,2,1,0,0.65,38633,True,d193_hh67,partner
d81,a0,d81_94,working_class,42,3,1,0,0.65,27525,True,d81_hh81,head
d30,a4,d30_529,retired,85,5,0,0,0.3,32940,True,d30_hh132,head
d30,a4,d30_32,working_class,43,2,1,0,0.65,17025,True,d30_hh132,partner
d69,a3,d69_268,retired,67,4,0,0,0.3,10830,True,d69_hh222,head
d148,a0,d148_49,affluent_professional,56,7,0,0,0.6,57567,True,d148_hh247,head
d148,a0,d148_199,middle_class,61,2,1,0,0.7,53587,True,d148_hh247,partner
d208,a3,d208_160,farmer_agricultural,32,0,0,0,0.75,14342,True,d208_hh137,head
d208,a3,d208_72,rural_worker,29,1,0,0,0.7,26473,True,d208_hh137,partner
d59,a0,d59_330,rural_worker,34,1,1,0,0.7,24287,True,d59_hh132,head
d59,a0,d59_492,affluent_professional,33,6,0,0,0.6,80578,True,d59_hh132,partner
d59,a0,d59_330c0,na,3,na,1,0,0,0,True,d59_hh132,child
d196,a1,d196_205,affluent_professional,44,5,0,2,0.6,53019,True,d196_hh229,head
d196,a1,d196_221,retired,80,5,0,0,0.3,26318,True,d196_hh229,partner
d77,a3,d77_395,farmer_agricultural,57,1,1,0,0.75,40233,True,d77_hh83,head
d77,a3,d77_316,middle_class,52,6,1,0,0.7,60887,True,d77_hh83,partner
d165,a1,d165_31,affluent_professional,45,4,0,0,0.6,59627,True,d165_hh274,head
d165,a1,d165_389,working_class,42,1,1,0,0.65,26873,True,d165_hh274,partner
d140,a0,d140_67,retired,71,3,1,0,0.3,24350,True,d140_hh260,head
d140,a0,d140_266,rural_worker,49,1,1,0,0.7,15542,True,d140_hh260,partner
d192,a3,d192_182,working_class,41,1,1,0,0.65,24431,True,d192_hh58,head
d192,a3,d192_81,retired,84,0,0,0,0.3,38243,True,d192_hh58,partner
d141,a0,d141_470,farmer_agricultural,60,1,1,0,0.75,10329,True,d141_hh6,head
d141,a0,d141_467,farmer_agricultural,57,4,0,0,0.75,22937,True,d141_hh6,partner
d202,a0,d202_287,working_class,56,2,1,0,0.65,25150,True,d202_hh111,head
d202,a0,d202_293,farmer_agricultural,41,2,0,0,0.75,24317,True,d202_hh111,partner
d148,a0,d148_151,working_class,42,1,1,0,0.65,34966,True,d148_hh100,head
d169,a3,d169_251,working_class,54,2,1,1,0.65,43957,True,d169_hh148,head
d169,a3,d169_347,rural_worker,54,3,1,0,0.7,22322,True,d169_hh148,partner
d175,a3,d175_213,retired,66,0,0,0,0.3,29604,True,d175_hh239,head
d205,a0,d205_217,retired,76,5,1,0,0.3,25162,True,d205_hh217,head
d205,a0,d205_253,middle_class,52,1,1,0,0.7,23167,True,d205_hh217,partner
d161,a1,d161_127,retired,68,2,0,0,0.3,25914,True,d161_hh250,head
d161,a1,d161_428,rural_worker,45,2,0,0,0.7,23946,True,d161_hh250,partner
d125,a1,d125_325,retired,70,3,1,0,0.3,11542,True,d125_hh189,head
d85,a1,d85_33,working_class,45,1,1,2,0.65,23279,True,d85_hh104,head
d85,a1,d85_318,middle_class,33,4,1,0,0.7,20343,True,d85_hh104,partner
d51,a3,d51_7,retired,77,5,1,1,0.3,11095,True,d51_hh186,head
d51,a3,d51_181,rural_worker,42,1,0,0,0.7,14109,True,d51_hh186,partner
d160,a1,d160_251,affluent_professional,41,6,1,0,0.6,48858,True,d160_hh59,head
d13,a2,d13_344,farmer_agricultural,52,1,0,0,0.75,6733,True,d13_hh263,head
d7,a0,d7_248,farmer_agricultural,39,1,0,0,0.75,8179,True,d7_hh64,head
d7,a0,d7_74,farmer_agricultural,64,1,1,0,0.75,36620,True,d7_hh64,partner
d7,a0,d7_62,retired,72,4,1,0,0.3,7886,True,d7_hh64,partner
d7,a0,d7_109,retired,67,3,1,0,0.3,8708,True,d7_hh64,partner
d158,a4,d158_386,retired,77,3,0,0,0.3,33528,True,d158_hh85,head
d55,a3,d55_441,retired,67,3,0,0,0.3,21955,True,d55_hh131,head
d41,a1,d41_194,working_class,51,3,0,0,0.65,28377,True,d41_hh254,head
d41,a1,d41_288,working_class,55,2,1,0,0.65,35947,True,d41_hh254,partner
d194,a0,d194_274,middle_class,58,6,1,0,0.7,18427,True,d194_hh114,head
d194,a0,d194_218,young_professional,28,6,0,0,0.2,35718,True,d194_hh114,partner
d170,a4,d170_65,affluent_professional,48,5,1,0,0.6,67592,True,d170_hh63,head
d21,a3,d21_126,affluent_professional,39,5,0,0,0.6,62246,True,d21_hh21,head
d21,a3,d21_11,middle_class,51,6,1,0,0.7,64081,True,d21_hh21,partner
d162,a3,d162_117,retired,73,6,0,0,0.3,15516,True,d162_hh113,head
d209,a1,d209_16,affluent_professional,50,6,1,0,0.6,60102,True,d209_hh40,head
d209,a1,d209_53,rural_worker,44,0,1,0,0.7,14422,True,d209_hh40,partner
d211,a1,d211_218,student,23,2,1,0,0.05,5014,True,d211_hh86,head
d211,a1,d211_384,working_class,52,1,0,0,0.65,24750,True,d211_hh86,partner
d211,a1,d211_329,young_professional,37,6,1,2,0.2,16669,True,d211_hh86,partner
d211,a1,d211_367,working_class,51,1,0,0,0.65,23080,True,d211_hh86,partner
d211,a1,d211_147,retired,63,1,0,0,0.3,12829,True,d211_hh86,partner
d76,a1,d76_113,affluent_professional,33,7,0,0,0.6,45538,True,d76_hh6,head
d76,a1,d76_165,middle_class,38,3,0,0,0.7,34518,True,d76_hh6,partner
d128,a4,d128_223,retired,59,4,0,0,0.3,18421,True,d128_hh184,head
