area,admin_area,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,in_household,household_id,relationship
d1,a0,d1_41,retired,82,4,1,0,0.3,25568,True,d1_hh37,head
d1,a0,d1_141,working_class,31,1,1,0,0.65,23135,True,d1_hh38,head
d1,a0,d1_139,farmer_agricultural,67,1,0,0,0.75,48303,True,d1_hh38,partner
d1,a0,d1_440,middle_class,39,4,0,0,0.7,19245,True,d1_hh39,head
d1,a0,d1_465,farmer_agricultural,59,1,1,0,0.75,36633,True,d1_hh39,partner
d1,a0,d1_302,retired,70,0,0,2,0.3,22699,True,d1_hh40,head
d1,a0,d1_223,farmer_agricultural,21,2,0,0,0.75,32085,True,d1_hh40,partner
d1,a0,d1_10,retired,89,2,1,0,0.3,16877,True,d1_hh40,partner
d1,a0,d1_79,farmer_agricultural,50,0,0,0,0.75,20058,True,d1_hh41,head
d1,a0,d1_379,retired,72,2,1,0,0.3,22037,True,d1_hh41,partner
d1,a0,d1_154,retired,59,0,0,0,0.3,10826,True,d1_hh42,head
d1,a0,d1_27,farmer_agricultural,44,1,0,0,0.75,22273,True,d1_hh42,partner
d1,a0,d1_107,working_class,45,3,1,0,0.65,32006,True,d1_hh43,head
d1,a0,d1_52,rural_worker,47,2,0,0,0.7,18504,True,d1_hh43,partner
d1,a0,d1_162,retired,65,3,1,0,0.3,13484,True,d1_hh44,head
d1,a0,d1_396,affluent_professional,47,6,1,0,0.6,95635,True,d1_hh44,partner
d1,a0,d1_268,farmer_agricultural,67,3,1,0,0.75,26016,True,d1_hh45,head
d1,a0,d1_286,rural_worker,24,2,0,0,0.7,15125,True,d1_hh45,partner
d1,a0,d1_225,working_class,51,5,0,0,0.65,29361,True,d1_hh46,head
d1,a0,d1_273,middle_class,33,3,1,0,0.7,55253,True,d1_hh47,head
d1,a0,d1_476,working_class,56,2,1,0,0.65,18568,True,d1_hh47,partner
d1,a0,d1_493,rural_worker,50,2,0,0,0.7,22802,True,d1_hh48,head
d1,a0,d1_185,farmer_agricultural,48,1,0,0,0.75,12516,True,d1_hh49,head
d1,a0,d1_480,farmer_agricultural,56,0,1,0,0.75,49580,True,d1_hh49,partner
d1,a0,d1_24,farmer_agricultural,40,2,0,0,0.75,30136,True,d1_hh50,head
d1,a0,d1_40,farmer_agricultural,39,2,1,0,0.75,31299,True,d1_hh51,head
d1,a0,d1_468,working_class,55,2,0,0,0.65,31213,True,d1_hh51,partner
d1,a0,d1_68,farmer_agricultural,27,1,0,0,0.75,15351,True,d1_hh52,head
d1,a0,d1_296,rural_worker,18,0,1,0,0.7,16168,True,d1_hh52,partner
d1,a0,d1_390,retired,62,0,0,0,0.3,20831,True,d1_hh53,head
d1,a0,d1_309,middle_class,49,4,1,0,0.7,38908,True,d1_hh53,partner
d1,a0,d1_80,farmer_agricultural,41,1,1,0,0.75,1634,True,d1_hh54,head
d1,a0,d1_46,working_class,69,5,1,0,0.65,29315,True,d1_hh54,partner
d1,a0,d1_380,retired,85,0,0,0,0.3,1984,True,d1_hh55,head
d1,a0,d1_132,farmer_agricultural,61,2,0,0,0.75,35950,True,d1_hh56,head
d1,a0,d1_460,middle_class,16,4,0,0,0.7,36024,True,d1_hh56,partner
d1,a0,d1_251,working_class,70,4,1,0,0.65,35088,True,d1_hh57,head
d1,a0,d1_67,middle_class,59,4,1,1,0.7,45727,True,d1_hh57,partner
d1,a0,d1_229,retired,83,2,0,0,0.3,17752,True,d1_hh58,head
d1,a0,d1_324,middle_class,47,5,0,1,0.7,26003,True,d1_hh58,partner
d1,a0,d1_143,rural_worker,50,0,0,0,0.7,25322,True,d1_hh59,head
d1,a0,d1_201,farmer_agricultural,44,1,0,0,0.75,36116,True,d1_hh59,partner
d1,a0,d1_484,farmer_agricultural,47,3,0,0,0.75,26286,True,d1_hh60,head
d1,a0,d1_45,working_class,36,2,0,0,0.65,32705,True,d1_hh60,partner
d1,a0,d1_362,rural_worker,30,0,0,0,0.7,26572,True,d1_hh61,head
d1,a0,d1_360,middle_class,47,4,0,0,0.7,43191,True,d1_hh61,partner
d1,a0,d1_422,retired,65,3,1,0,0.3,28502,True,d1_hh62,head
d1,a0,d1_2,retired,73,2,0,0,0.3,21831,True,d1_hh62,partner
d1,a0,d1_177,working_class,37,1,0,0,0.65,29618,True,d1_hh63,head
d1,a0,d1_16,retired,77,2,1,0,0.3,24891,True,d1_hh63,partner
d1,a0,d1_0,working_class,51,1,1,0,0.65,32003,True,d1_hh64,head
d1,a0,d1_65,farmer_agricultural,41,2,0,0,0.75,22080,True,d1_hh64,partner
d1,a0,d1_35,retired,70,1,1,0,0.3,18609,True,d1_hh65,head
d1,a0,d1_108,retired,86,3,1,0,0.3,6279,True,d1_hh66,head
d1,a0,d1_371,rural_worker,43,1,0,0,0.7,22552,True,d1_hh66,partner
d1,a0,d1_293,rural_worker,45,1,1,0,0.7,28633,True,d1_hh67,head
d1,a0,d1_173,rural_worker,63,1,0,0,0.7,15786,True,d1_hh67,partner
d1,a0,d1_178,farmer_agricultural,33,2,0,2,0.75,19918,True,d1_hh68,head
d1,a0,d1_323,farmer_agricultural,52,1,1,0,0.75,26407,True,d1_hh68,partner
d1,a0,d1_198,rural_worker,31,1,0,0,0.7,18355,True,d1_hh69,head
d1,a0,d1_442,rural_worker,28,1,1,0,0.7,27194,True,d1_hh69,partner
d1,a0,d1_81,retired,60,5,1,0,0.3,9125,True,d1_hh70,head
d1,a0,d1_158,affluent_professional,47,6,0,1,0.6,86277,True,d1_hh71,head
d1,a0,d1_418,farmer_agricultural,43,1,1,0,0.75,39617,True,d1_hh71,partner
d1,a0,d1_261,retired,79,2,1,0,0.3,24487,True,d1_hh72,head
d1,a0,d1_159,retired,62,2,0,0,0.3,47976,True,d1_hh73,head
d1,a0,d1_182,working_class,50,1,1,0,0.65,31654,True,d1_hh73,partner
d1,a0,d1_91,affluent_professional,60,8,1,2,0.6,72716,True,d1_hh74,head
d1,a0,d1_121,retired,63,2,0,0,0.3,36814,True,d1_hh74,partner
d1,a0,d1_57,farmer_agricultural,57,1,0,0,0.75,9615,True,d1_hh75,head
d1,a0,d1_432,affluent_professional,27,5,0,0,0.6,41850,True,d1_hh75,partner
d1,a0,d1_477,retired,65,0,1,0,0.3,24369,True,d1_hh76,head
d1,a0,d1_124,affluent_professional,49,7,1,0,0.6,76082,True,d1_hh77,head
d1,a0,d1_413,retired,84,4,0,0,0.3,11987,True,d1_hh77,partner
d1,a0,d1_191,farmer_agricultural,41,2,0,0,0.75,6177,True,d1_hh78,head
d1,a0,d1_334,affluent_professional,38,7,0,0,0.6,65059,True,d1_hh79,head
d1,a0,d1_271,farmer_agricultural,45,1,1,0,0.75,32671,True,d1_hh79,partner
d1,a0,d1_31,retired,71,0,1,0,0.3,7528,True,d1_hh80,head
d1,a0,d1_98,working_class,45,2,0,0,0.65,28367,True,d1_hh80,partner
d1,a0,d1_322,working_class,45,1,1,0,0.65,33394,True,d1_hh81,head
d1,a0,d1_301,farmer_agricultural,71,1,0,0,0.75,58904,True,d1_hh81,partner
d1,a0,d1_128,farmer_agricultural,32,1,1,0,0.75,34594,True,d1_hh82,head
d1,a0,d1_344,middle_class,39,5,0,0,0.7,31664,True,d1_hh83,head
d1,a0,d1_424,farmer_agricultural,47,2,1,0,0.75,18645,True,d1_hh83,partner
d1,a0,d1_138,retired,69,3,1,0,0.3,32892,True,d1_hh84,head
d1,a0,d1_50,middle_class,43,2,1,1,0.7,17903,True,d1_hh84,partner
d1,a0,d1_389,retired,86,2,1,0,0.3,18364,True,d1_hh84,partner
d1,a0,d1_318,affluent_professional,35,8,0,0,0.6,55319,True,d1_hh85,head
d1,a0,d1_84,farmer_agricultural,72,1,0,0,0.75,24320,True,d1_hh85,partner
d1,a0,d1_114,retired,72,3,1,0,0.3,38162,True,d1_hh86,head
d1,a0,d1_278,farmer_agricultural,42,1,1,0,0.75,23106,True,d1_hh87,head
d1,a0,d1_6,affluent_professional,49,6,0,0,0.6,61302,True,d1_hh87,partner
d1,a0,d1_359,farmer_agricultural,85,1,0,0,0.75,49529,True,d1_hh88,head
d1,a0,d1_464,farmer_agricultural,57,0,1,0,0.75,55934,True,d1_hh88,partner
d1,a0,d1_330,working_class,57,4,1,0,0.65,40354,True,d1_hh89,head
d1,a0,d1_430,farmer_agricultural,54,1,0,0,0.75,22081,True,d1_hh89,partner
d1,a0,d1_220,middle_class,28,4,0,2,0.7,27170,True,d1_hh90,head
d1,a0,d1_69,rural_worker,32,1,0,0,0.7,19661,True,d1_hh90,partner
d1,a0,d1_267,retired,63,3,0,0,0.3,25792,True,d1_hh91,head
d1,a0,d1_467,retired,70,2,0,0,0.3,16193,True,d1_hh91,partner
d1,a0,d1_274,rural_worker,33,0,1,0,0.7,8967,True,d1_hh92,head
d1,a0,d1_77,retired,67,3,1,0,0.3,34058,True,d1_hh92,partner
d1,a0,d1_105,farmer_agricultural,48,2,0,0,0.75,17538,True,d1_hh93,head
d1,a0,d1_238,middle_class,42,2,1,2,0.7,19238,True,d1_hh94,head
d1,a0,d1_82,rural_worker,33,3,0,0,0.7,42335,True,d1_hh94,partner
d1,a0,d1_472,rural_worker,56,2,0,0,0.7,22196,True,d1_hh95,head
d1,a0,d1_311,affluent_professional,56,6,1,0,0.6,76790,True,d1_hh96,head
d1,a0,d1_218,working_class,54,2,0,0,0.65,19047,True,d1_hh96,partner
d1,a0,d1_125,middle_class,68,4,0,0,0.7,13957,True,d1_hh97,head
d1,a0,d1_314,retired,75,4,0,0,0.3,24893,True,d1_hh98,head
d1,a0,d1_471,rural_worker,61,1,1,0,0.7,37604,True,d1_hh98,partner
d1,a0,d1_250,farmer_agricultural,52,1,0,0,0.75,12773,True,d1_hh99,head
d1,a0,d1_212,retired,70,1,1,0,0.3,27795,True,d1_hh99,partner
d1,a0,d1_345,retired,71,4,0,0,0.3,16422,True,d1_hh100,head
d1,a0,d1_490,farmer_agricultural,65,1,0,0,0.75,-5906,True,d1_hh100,partner
d1,a0,d1_341,rural_worker,52,0,1,0,0.7,19448,True,d1_hh101,head
d1,a0,d1_102,working_class,44,4,0,0,0.65,30661,True,d1_hh101,partner
d1,a0,d1_300,rural_worker,50,1,0,0,0.7,20967,True,d1_hh102,head
d1,a0,d1_109,farmer_agricultural,51,0,0,0,0.75,20225,True,d1_hh103,head
d1,a0,d1_232,middle_class,21,3,0,0,0.7,27018,True,d1_hh103,partner
d1,a0,d1_244,farmer_agricultural,58,1,0,0,0.75,32172,True,d1_hh104,head
d1,a0,d1_235,rural_worker,35,1,1,0,0.7,25909,True,d1_hh105,head
d1,a0,d1_58,retired,61,3,0,0,0.3,37790,True,d1_hh106,head
d1,a0,d1_222,rural_worker,28,2,1,0,0.7,18340,True,d1_hh107,head
d1,a0,d1_95,working_class,42,2,1,0,0.65,26419,True,d1_hh107,partner
d1,a0,d1_87,rural_worker,43,1,0,0,0.7,18112,True,d1_hh108,head
d1,a0,d1_197,middle_class,47,7,0,0,0.7,18178,True,d1_hh108,partner
d1,a0,d1_169,working_class,52,1,0,0,0.65,29720,True,d1_hh109,head
d1,a0,d1_83,affluent_professional,31,6,1,0,0.6,71831,True,d1_hh109,partner
d1,a0,d1_155,rural_worker,40,1,1,0,0.7,35560,True,d1_hh110,head
d1,a0,d1_279,rural_worker,61,3,1,0,0.7,19648,True,d1_hh110,partner
d1,a0,d1_233,affluent_professional,40,7,1,0,0.6,60098,True,d1_hh111,head
d1,a0,d1_297,retired,67,2,0,0,0.3,22385,True,d1_hh111,partner
d1,a0,d1_375,farmer_agricultural,48,3,1,0,0.75,26523,True,d1_hh112,head
d1,a0,d1_12,retired,71,1,1,0,0.3,13755,True,d1_hh112,partner
d1,a0,d1_376,retired,70,0,1,0,0.3,13057,True,d1_hh113,head
d1,a0,d1_193,retired,74,0,1,0,0.3,10436,True,d1_hh113,partner
d1,a0,d1_284,affluent_professional,50,6,0,0,0.6,70571,True,d1_hh114,head
d1,a0,d1_188,retired,79,3,0,0,0.3,20403,True,d1_hh114,partner
d1,a0,d1_123,middle_class,53,4,1,0,0.7,53947,True,d1_hh115,head
d1,a0,d1_491,retired,70,2,1,0,0.3,42959,True,d1_hh115,partner
d1,a0,d1_305,farmer_agricultural,65,3,0,0,0.75,35941,True,d1_hh116,head
d1,a0,d1_49,farmer_agricultural,50,3,1,0,0.75,30355,True,d1_hh116,partner
d1,a0,d1_357,farmer_agricultural,38,1,0,0,0.75,4108,True,d1_hh117,head
d1,a0,d1_434,retired,76,3,1,0,0.3,19488,True,d1_hh117,partner
d1,a0,d1_263,farmer_agricultural,50,1,0,0,0.75,9245,True,d1_hh118,head
d1,a0,d1_425,rural_worker,46,1,1,0,0.7,33340,True,d1_hh118,partner
d1,a0,d1_277,retired,84,1,1,0,0.3,18201,True,d1_hh118,partner
d1,a0,d1_21,retired,76,3,0,0,0.3,29933,True,d1_hh118,partner
d1,a0,d1_100,retired,85,0,1,0,0.3,30638,True,d1_hh118,partner
d1,a0,d1_458,working_class,52,3,0,1,0.65,27418,True,d1_hh119,head
d1,a0,d1_367,working_class,54,3,1,0,0.65,30157,True,d1_hh119,partner
d1,a0,d1_5,rural_worker,36,2,1,0,0.7,15287,True,d1_hh120,head
d1,a0,d1_211,working_class,26,2,0,0,0.65,23710,True,d1_hh121,head
d1,a0,d1_7,farmer_agricultural,43,3,1,0,0.75,25682,True,d1_hh121,partner
d1,a0,d1_122,rural_worker,37,1,1,0,0.7,23416,True,d1_hh122,head
d1,a0,d1_454,working_class,57,2,1,0,0.65,29015,True,d1_hh122,partner
d1,a0,d1_377,farmer_agricultural,48,1,1,0,0.75,48725,True,d1_hh123,head
d1,a0,d1_352,rural_worker,47,2,0,0,0.7,22828,True,d1_hh123,partner
d1,a0,d1_26,middle_class,51,4,0,0,0.7,43481,True,d1_hh124,head
d1,a0,d1_157,middle_class,40,4,1,0,0.7,40223,True,d1_hh124,partner
d1,a0,d1_230,working_class,51,2,1,0,0.65,33616,True,d1_hh125,head
d1,a0,d1_353,farmer_agricultural,57,1,0,0,0.75,49810,True,d1_hh125,partner
d1,a0,d1_75,middle_class,47,8,1,0,0.7,60522,True,d1_hh126,head
d1,a0,d1_172,rural_worker,53,1,1,0,0.7,28284,True,d1_hh126,partner
d1,a0,d1_70,farmer_agricultural,62,0,0,0,0.75,28459,True,d1_hh127,head
d1,a0,d1_392,working_class,39,2,1,3,0.65,28929,True,d1_hh127,partner
d1,a0,d1_332,rural_worker,54,1,1,0,0.7,22915,True,d1_hh128,head
d1,a0,d1_93,working_class,50,3,0,0,0.65,12043,True,d1_hh128,partner
d1,a0,d1_469,working_class,47,3,1,0,0.65,22649,True,d1_hh129,head
d1,a0,d1_165,farmer_agricultural,63,0,1,0,0.75,22965,True,d1_hh129,partner
d1,a0,d1_308,rural_worker,44,3,1,0,0.7,20811,True,d1_hh130,head
d1,a0,d1_441,retired,73,4,1,0,0.3,24929,True,d1_hh131,head
d1,a0,d1_36,working_class,57,0,1,2,0.65,29475,True,d1_hh132,head
d1,a0,d1_303,farmer_agricultural,39,1,0,0,0.75,33955,True,d1_hh132,partner
d1,a0,d1_447,farmer_agricultural,57,1,0,0,0.75,12514,True,d1_hh133,head
d1,a0,d1_342,farmer_agricultural,25,2,0,0,0.75,27930,True,d1_hh133,partner
d1,a0,d1_453,affluent_professional,38,7,1,0,0.6,30335,True,d1_hh134,head
d1,a0,d1_111,retired,63,2,1,0,0.3,9834,True,d1_hh134,partner
d1,a0,d1_192,working_class,62,3,0,0,0.65,23979,True,d1_hh135,head
d1,a0,d1_199,retired,78,3,0,0,0.3,4250,True,d1_hh135,partner
d1,a0,d1_385,farmer_agricultural,53,2,0,0,0.75,50094,True,d1_hh136,head
d1,a0,d1_417,farmer_agricultural,70,1,0,0,0.75,32529,True,d1_hh136,partner
d1,a0,d1_412,working_class,48,3,1,0,0.65,30945,True,d1_hh137,head
d1,a0,d1_254,middle_class,52,5,0,0,0.7,42089,True,d1_hh138,head
d1,a0,d1_436,rural_worker,42,0,1,0,0.7,27631,True,d1_hh138,partner
d1,a0,d1_336,retired,78,3,1,0,0.3,9651,True,d1_hh139,head
d1,a0,d1_306,working_class,62,0,0,0,0.65,23456,True,d1_hh139,partner
d1,a0,d1_283,farmer_agricultural,63,1,0,0,0.75,20653,True,d1_hh140,head
d1,a0,d1_456,rural_worker,56,0,1,0,0.7,27803,True,d1_hh140,partner
d1,a0,d1_437,farmer_agricultural,43,2,0,0,0.75,36481,True,d1_hh141,head
d1,a0,d1_445,rural_worker,51,2,1,0,0.7,40975,True,d1_hh142,head
d1,a0,d1_110,middle_class,60,5,1,0,0.7,29612,True,d1_hh143,head
d1,a0,d1_289,retired,68,1,1,0,0.3,21534,True,d1_hh143,partner
d1,a0,d1_423,rural_worker,52,3,1,0,0.7,32145,True,d1_hh144,head
d1,a0,d1_183,working_class,55,2,1,2,0.65,30452,True,d1_hh144,partner
d1,a0,d1_64,working_class,43,4,1,0,0.65,17143,True,d1_hh145,head
d1,a0,d1_326,working_class,32,3,1,0,0.65,29706,True,d1_hh146,head
d1,a0,d1_28,rural_worker,32,2,0,0,0.7,18714,True,d1_hh147,head
d1,a0,d1_149,rural_worker,42,2,1,0,0.7,24683,True,d1_hh147,partner
d1,a0,d1_428,farmer_agricultural,52,2,1,0,0.75,8104,True,d1_hh148,head
d1,a0,d1_221,retired,69,2,1,0,0.3,4943,True,d1_hh148,partner
d1,a0,d1_457,working_class,52,0,0,0,0.65,25805,True,d1_hh149,head
d1,a0,d1_206,rural_worker,39,2,1,0,0.7,18915,True,d1_hh150,head
d1,a0,d1_280,rural_worker,66,1,0,0,0.7,34275,True,d1_hh151,head
d1,a0,d1_315,farmer_agricultural,47,2,1,0,0.75,-15958,True,d1_hh151,partner
d1,a0,d1_237,retired,77,1,0,0,0.3,21879,True,d1_hh152,head
d1,a0,d1_361,retired,72,2,0,0,0.3,17916,True,d1_hh152,partner
d1,a0,d1_245,working_class,49,3,1,0,0.65,32456,True,d1_hh153,head
d1,a0,d1_8,farmer_agricultural,46,1,1,0,0.75,35984,True,d1_hh154,head
d1,a0,d1_307,retired,65,2,1,0,0.3,16285,True,d1_hh154,partner
d1,a0,d1_356,retired,83,2,0,0,0.3,20031,True,d1_hh154,partner
d1,a0,d1_208,retired,75,1,0,0,0.3,17883,True,d1_hh154,partner
d1,a0,d1_388,retired,64,1,0,0,0.3,46574,True,d1_hh155,head
d1,a0,d1_435,rural_worker,18,1,0,0,0.7,30630,True,d1_hh156,head
d1,a0,d1_130,middle_class,21,4,0,0,0.7,32338,True,d1_hh156,partner
d1,a0,d1_170,working_class,30,2,0,3,0.65,26795,True,d1_hh157,head
d1,a0,d1_255,working_class,28,2,0,0,0.65,21550,True,d1_hh158,head
d1,a0,d1_373,working_class,37,3,0,0,0.65,26024,True,d1_hh158,partner
d1,a0,d1_248,affluent_professional,42,7,1,2,0.6,100951,True,d1_hh159,head
d1,a0,d1_60,affluent_professional,53,6,1,0,0.6,56781,True,d1_hh159,partner
d1,a0,d1_43,farmer_agricultural,40,1,1,0,0.75,7349,True,d1_hh160,head
d1,a0,d1_37,rural_worker,48,1,0,0,0.7,11877,True,d1_hh160,partner
d1,a0,d1_495,working_class,57,0,0,0,0.65,28626,True,d1_hh160,partner
d1,a0,d1_205,farmer_agricultural,36,2,1,0,0.75,31624,True,d1_hh161,head
d1,a0,d1_94,retired,79,3,0,0,0.3,10895,True,d1_hh161,partner
d1,a0,d1_383,affluent_professional,51,6,1,0,0.6,84253,True,d1_hh162,head
d1,a0,d1_99,retired,69,0,1,0,0.3,25279,True,d1_hh162,partner
d1,a0,d1_204,rural_worker,30,2,1,0,0.7,16353,True,d1_hh163,head
d1,a0,d1_246,rural_worker,28,0,1,0,0.7,29012,True,d1_hh163,partner
d1,a0,d1_140,farmer_agricultural,53,1,0,0,0.75,19083,True,d1_hh163,partner
d1,a0,d1_25,farmer_agricultural,60,1,1,0,0.75,30378,True,d1_hh163,partner
d1,a0,d1_62,farmer_agricultural,54,0,0,0,0.75,7477,True,d1_hh163,partner
d1,a0,d1_101,farmer_agricultural,48,1,0,0,0.75,12206,True,d1_hh164,head
d1,a0,d1_117,retired,78,1,0,3,0.3,30137,True,d1_hh165,head
d1,a0,d1_403,middle_class,47,5,1,0,0.7,32131,True,d1_hh165,partner
d1,a0,d1_66,working_class,47,2,0,0,0.65,28700,True,d1_hh166,head
d1,a0,d1_275,rural_worker,46,1,1,0,0.7,21176,True,d1_hh167,head
d1,a0,d1_13,rural_worker,53,2,1,0,0.7,25802,True,d1_hh168,head
d1,a0,d1_391,working_class,37,2,1,0,0.65,13198,True,d1_hh168,partner
d1,a0,d1_382,farmer_agricultural,57,1,1,0,0.75,43285,True,d1_hh169,head
d1,a0,d1_200,middle_class,50,3,1,0,0.7,53293,True,d1_hh169,partner
d1,a0,d1_409,retired,67,3,0,0,0.3,27661,True,d1_hh170,head
d1,a0,d1_257,middle_class,58,4,1,0,0.7,54207,True,d1_hh171,head
d1,a0,d1_85,farmer_agricultural,61,2,0,0,0.75,22357,True,d1_hh172,head
d1,a0,d1_73,retired,66,2,1,0,0.3,24424,True,d1_hh172,partner
d1,a0,d1_444,farmer_agricultural,55,2,0,0,0.75,55892,True,d1_hh173,head
d1,a0,d1_325,working_class,36,3,0,0,0.65,22701,True,d1_hh173,partner
d1,a0,d1_299,working_class,38,3,0,0,0.65,13714,True,d1_hh174,head
d1,a0,d1_421,farmer_agricultural,46,1,1,0,0.75,26267,True,d1_hh174,partner
d1,a0,d1_207,farmer_agricultural,52,2,1,0,0.75,18705,True,d1_hh175,head
