d3,68,2,0,0,
d3,27,1,1,0,
d3,40,3,0,0,
d3,57,4,0,0,
d3,48,4,0,0,
d3,50,2,0,0,
d3,58,4,0,0,
d3,52,6,0,0,
d3,40,0,1,0,
d3,42,1,1,0,
d3,60,2,0,0,
d3,30,1,0,0,
d3,30,5,1,0,
d3,59,2,1,0,
d3,35,3,0,0,
d3,30,5,1,0,
d3,88,2,0,0,
d3,44,5,0,0,
d3,51,5,1,0,
d3,44,5,0,0,
d3,51,5,1,0,
d3,40,2,0,0,
d3,56,4,1,0,
d3,30,1,1,0,
d3,34,6,0,0,
d3,59,2,1,0,
d3,35,3,0,0,
d3,41,3,0,3,
d3,54,1,1,0,
d3,41,3,0,3,
d3,54,1,1,0,
d3,39,5,1,0,
d3,32,1,1,0,
d3,50,2,0,0,
d3,58,4,0,0,
d3,30,5,0,0,
d3,40,4,1,0,
d3,80,1,0,0,
d3,77,1,0,1,
d3,45,2,0,0,
d3,46,1,0,0,
d3,46,5,1,1,
d3,40,3,0,0,
d3,80,1,0,0,
d3,77,1,0,1,
d3,77,2,1,0,
d3,60,2,0,0,
d3,40,3,0,0,
d3,39,5,1,0,
d3,32,1,1,0,
d3,80,1,0,0,
d3,77,1,0,1,
d3,42,4,0,0,
d3,42,1,1,0,
d3,42,4,0,0,
d3,57,4,0,0,
d3,48,4,0,0,
d3,49,2,1,0,
d3,36,5,0,0,
d3,26,5,1,0,
d3,44,8,0,0,
d3,25,4,1,0,
d3,37,5,1,0,
d3,45,4,1,0,
d3,30,5,0,0,
d3,40,4,1,0,
d3,56,2,0,0,
d3,74,1,1,0,
d3,67,4,0,0,
d3,27,4,1,0,
d3,40,1,1,0,
d3,88,2,1,0,
d3,69,1,0,0,
d3,41,3,0,3,
d3,54,1,1,0,
d3,35,6,0,0,
d3,62,2,1,0,
d3,51,4,1,2,
d3,42,1,1,0,
d3,77,0,0,0,
d3,77,0,0,0,
d3,81,2,0,0,
d3,39,3,0,0,
d3,4,na,1,0,
d3,0,na,1,0,
d3,25,4,1,0,
d3,37,5,1,0,
d3,45,4,1,3,
d3,45,2,1,0,
d3,55,1,1,0,
d3,65,1,0,0,
d3,19,4,1,0,
d3,39,3,0,0,
d3,4,na,1,0,
d3,0,na,1,0,
d3,41,5,1,0,
d3,49,4,0,0,
d3,80,5,1,0,
d3,43,1,1,0,
d3,40,1,1,0,
d3,69,4,1,3,
d3,88,2,0,0,
d3,45,4,1,0,
d3,39,1,1,0,
d3,45,6,1,0,
d3,40,1,1,0,
d3,40,4,1,0,
d3,80,2,0,0,
d3,61,3,1,0,
d3,60,6,0,0,
d3,44,5,0,0,
d3,51,5,1,0,
d3,52,3,1,0,
d3,39,2,1,0,
d3,50,1,0,0,
d3,46,2,0,1,
d3,74,2,1,2,
d3,39,3,1,0,
d3,47,5,0,2,
d3,34,3,1,0,
d3,40,4,1,0,
d3,80,2,0,0,
d3,36,0,0,0,
d3,31,5,0,2,
d3,54,5,0,0,
d3,52,2,0,0,
d3,51,3,0,0,
d3,39,3,0,0,
d3,4,na,1,0,
d3,0,na,1,0,
d3,56,4,1,2,
d3,32,4,0,0,
d3,30,4,1,0,
d3,36,4,1,0,
d3,50,1,0,0,
d3,46,2,0,1,
d3,47,0,1,0,
d3,61,3,1,0,
d3,21,8,1,0,
d3,60,7,0,0,
d3,30,5,0,0,
d3,40,4,1,0,
d3,49,2,1,0,
d3,52,4,0,0,
d3,35,4,1,0,
d3,46,0,0,0,
d3,41,5,1,0,
d3,49,4,0,0,
d3,50,2,0,0,
d3,58,4,0,0,
d3,77,3,1,0,
d3,39,3,1,0,
d3,81,1,0,0,
d3,39,2,0,0,
d3,22,3,0,0,
d3,0,na,0,0,
d3,31,8,1,0,
d3,55,7,1,0,
d3,35,6,0,0,
d3,45,4,1,3,
d3,44,5,0,0,
d3,51,5,1,0,
d3,36,7,0,0,
d3,29,7,1,0,
d3,58,0,1,0,
d3,61,4,0,0,
d3,44,1,0,0,
d3,88,2,1,0,
d3,60,2,0,0,
d3,30,1,0,0,
d3,46,0,1,0,
d3,43,1,1,0,
d3,48,5,1,0,
d3,88,2,1,0,
d3,60,2,0,0,
d3,30,1,0,0,
d3,63,0,1,0,
d3,48,6,1,0,
d3,74,2,1,2,
d3,39,3,1,0,
d3,90,2,1,0,
d3,57,2,1,3,
d3,52,3,1,0,
d3,39,2,1,0,
d3,48,1,1,0,
d3,68,3,0,3,
d3,46,3,1,0,
d3,68,7,0,0,
d3,48,4,0,0,
d3,90,2,1,0,
d3,57,2,1,3,
d3,67,3,1,0,
d3,43,1,1,0,
d3,48,5,1,0,
d3,30,1,1,0,
d3,34,6,0,0,
d3,74,2,1,2,
d3,39,3,1,0,
d3,44,5,0,2,
d3,80,5,0,0,
d3,49,3,1,0,
d3,37,2,1,0,
d3,46,3,0,3,
d3,51,2,1,0,
d3,30,4,1,0,
d3,36,4,1,0,
d3,71,1,0,0,
d3,31,5,0,2,
d3,54,5,0,0,
d3,52,2,0,0,
d3,51,3,0,0,
d3,34,4,0,0,
d3,65,0,0,0,
d3,50,1,1,0,
d3,59,2,1,0,
d3,35,3,0,0,
d3,59,3,1,2,
d3,36,4,0,0,
d3,39,3,0,0,
d3,4,na,1,0,
d3,0,na,1,0,
d3,51,3,0,0,
d3,38,4,0,0,
d3,52,4,0,0,
d3,76,1,0,0,
d3,61,2,1,0,
d3,88,2,1,0,
d3,81,0,1,0,
d3,59,2,0,0,
d3,50,2,0,0,
d3,58,4,0,0,
d3,43,1,1,0,
d3,48,5,1,0,
d3,43,2,1,0,
d3,72,4,0,0,
d3,35,6,0,0,
d3,50,1,0,0,
d3,46,2,0,1,
d3,50,2,0,0,
d3,58,4,0,0,
d3,21,1,0,3,
d3,88,2,0,0,
d3,30,1,1,0,
d3,34,6,0,0,
d3,42,1,1,0,
d3,64,3,1,0,
d3,63,1,1,0,
d3,78,4,1,0,
d3,45,2,1,0,
d3,55,1,1,0,
d3,45,2,1,0,
d3,55,1,1,0,
d3,49,1,1,0,
d3,33,4,1,0,
d3,41,3,0,3,
d3,54,1,1,0,
d3,26,0,1,0,
d3,44,1,0,0,
d3,21,7,0,3,
d3,16,na,0,3,
d3,46,3,0,3,
d3,51,2,1,0,
d3,31,5,0,0,
d3,53,3,1,0,
d3,51,3,0,0,
d3,38,4,0,0,
d3,67,3,1,0,
d3,21,1,0,3,
d3,45,4,1,0,
d3,52,6,0,0,
d3,40,0,1,0,
d3,88,2,1,0,
d3,35,3,0,1,
d3,67,1,1,0,
d3,55,1,0,0,
d3,52,3,0,0,
d3,39,1,1,0,
d3,55,1,0,0,
d3,55,1,0,0,
d3,50,2,0,0,
d3,58,4,0,0,
d3,48,2,1,0,
d3,47,4,1,0,
d3,42,5,0,0,
d3,40,0,0,0,
d3,56,2,1,0,
d3,77,4,0,0,
d3,36,6,0,0,
d3,55,5,1,0,
d3,2,na,0,0,
d3,11,na,0,0,
d3,56,2,0,0,
d3,74,1,1,0,
d3,67,4,0,0,
d3,27,4,1,0,
d3,56,4,1,2,
d3,32,4,0,0,
d3,64,3,1,0,
d3,41,3,0,3,
d3,54,1,1,0,
d3,61,5,1,0,
d3,36,3,0,0,
d3,22,4,1,0,
d3,15,na,0,0,
d3,45,2,1,0,
d3,55,1,1,0,
d3,43,2,1,0,
d3,72,4,0,0,
d3,31,8,1,0,
d3,55,7,1,0,
d3,49,6,0,0,
d3,66,0,1,0,
d3,39,1,1,0,
d3,45,6,1,0,
d3,23,5,0,2,
d3,21,8,1,0,
d3,60,7,0,0,
d3,56,7,0,0,
d3,61,2,1,0,
d3,80,5,1,0,
d3,43,1,1,0,
d3,30,4,1,0,
d3,36,4,1,0,
d3,39,3,0,0,
d3,4,na,1,0,
d3,0,na,1,0,
d3,56,2,1,0,
d3,77,4,0,0,
d3,42,6,1,0,
d3,49,6,1,0,
d3,46,3,0,0,
d3,40,2,0,0,
d3,49,1,1,0,
d3,33,4,1,0,
d3,63,1,1,0,
d3,78,4,1,0,
d3,56,7,0,0,
d3,61,2,1,0,
d3,26,5,1,0,
d3,64,5,0,0,
d3,35,5,1,0,
d3,51,1,1,0,
d3,87,4,1,0,
d3,49,3,0,0,
d3,59,2,1,0,
d3,35,3,0,0,
d3,49,2,1,0,
d3,52,4,0,0,
d3,47,5,0,2,
d3,34,3,1,0,
d3,75,5,1,0,
d3,63,2,1,0,
d3,78,1,1,0,
d3,49,2,1,0,
d3,36,5,0,0,
d3,67,3,0,0,
d3,68,2,0,0,
d3,30,1,1,0,
d3,34,6,0,0,
d3,81,2,0,0,
d3,52,4,0,0,
d3,76,1,0,0,
d3,45,2,0,0,
d3,44,5,0,0,
d3,51,5,1,0,
d3,56,4,1,2,
d3,32,4,0,0,
d3,46,1,0,0,
d3,46,5,1,1,
d3,69,1,0,0,
d3,43,2,1,0,
d3,72,4,0,0,
d3,81,2,0,0,
d3,36,2,1,0,
d3,33,3,1,0,
d3,39,7,1,0,
d3,42,6,0,0,
d3,28,6,1,0,
d3,4,na,0,0,
d3,61,2,1,0,
d3,74,2,1,2,
d3,39,3,1,0,
d3,81,1,0,0,
d3,39,0,0,0,
d3,61,2,0,0,
d3,45,2,1,0,
d3,55,1,1,0,
d3,81,2,0,0,
d3,41,1,1,0,
d3,84,0,0,0,
d3,23,2,1,0,
d3,52,1,0,0,
d3,37,6,1,2,
d3,51,1,0,0,
d3,63,1,0,0,
d2,47,4,1,0,
d2,48,2,1,0,
d2,77,5,1,1,
d2,42,1,0,0,
d2,20,2,1,0,
d2,74,2,1,0,
d2,41,1,1,0,
d2,36,4,1,0,
d2,3,na,0,0,
d2,81,2,0,0,
d2,45,1,0,0,
d2,75,1,0,0,
d2,51,1,0,2,
d2,45,4,0,0,
d2,58,2,0,0,
d2,62,2,1,0,
d2,59,2,1,0,
d2,53,2,1,0,
d2,33,2,0,0,
d2,45,1,1,2,
d2,33,4,1,0,
d2,33,1,0,0,
d2,65,3,1,0,
d2,36,0,0,0,
d2,39,5,1,0,
d2,52,3,1,0,
d2,40,2,0,0,
d2,51,2,1,0,
d2,67,0,0,0,
d2,34,2,1,0,
d2,60,5,1,0,
d2,58,3,0,0,
d2,55,1,1,0,
d2,38,1,1,0,
d2,71,2,0,0,
d2,72,3,0,0,
d2,37,2,1,0,
d2,70,3,0,0,
d2,53,1,1,0,
d2,71,0,1,0,
d2,77,3,1,0,
d2,75,3,1,0,
d2,75,3,0,0,
d2,49,1,1,0,
d2,70,0,1,0,
d2,54,0,1,0,
d2,39,2,1,0,
d2,38,9,1,0,
d2,13,na,1,0,
d2,53,2,1,0,
d2,63,2,0,0,
d2,65,2,1,0,
d2,44,1,1,0,
d2,53,2,1,0,
d2,53,3,0,0,
d2,63,1,0,0,
d2,40,6,0,0,
d2,40,2,0,0,
d2,53,2,0,0,
d2,29,2,0,0,
d2,76,1,0,0,
d2,48,1,0,0,
d2,44,5,1,0,
d2,46,1,1,0,
d2,39,2,1,0,
d2,40,3,1,0,
d2,56,0,0,0,
d2,14,na,1,0,
d2,7,na,0,0,
d2,41,1,1,0,
d2,73,4,0,2,
d2,65,3,0,0,
d2,38,3,0,0,
d2,76,5,1,0,
d2,52,1,1,0,
d2,40,3,1,0,
d2,49,0,0,0,
d2,11,na,1,0,
d2,66,1,0,0,
d2,80,1,1,0,
d2,48,3,0,0,
d2,38,2,1,0,
d2,60,1,0,2,
d2,20,2,1,0,
d2,74,2,1,0,
d2,77,5,1,1,
d2,42,1,0,0,
d2,75,2,1,0,
d2,45,1,0,0,
d2,73,1,0,0,
d2,33,1,0,0,
d2,43,5,1,0,
d2,55,1,0,0,
d2,48,0,0,0,
d2,28,0,0,0,
d2,70,1,0,0,
d2,47,1,0,0,
d2,33,1,0,0,
d2,65,3,1,0,
d2,54,2,1,0,
d2,46,1,0,0,
d2,66,4,1,0,
d2,40,4,0,0,
d2,52,1,0,0,
d2,71,2,1,0,
d2,66,1,0,0,
d2,53,1,1,0,
d2,69,4,1,2,
d2,48,2,1,0,
d2,66,2,0,0,
d2,48,2,1,0,
d2,66,2,0,0,
d2,66,2,0,0,
d2,30,3,0,0,
d2,30,2,1,0,
d2,59,4,0,0,
d2,40,2,1,0,
d2,37,0,0,0,
d2,62,3,1,0,
d2,63,6,0,0,
d2,34,2,0,0,
d2,38,2,1,0,
d2,11,na,1,0,
d2,15,na,0,0,
d2,22,1,0,0,
d2,71,3,1,0,
d2,49,1,1,0,
d2,46,1,0,0,
d2,75,2,1,0,
d2,45,1,0,0,
d2,45,3,0,0,
d2,63,1,1,2,
d2,40,3,1,0,
d2,56,0,0,0,
d2,14,na,1,0,
d2,7,na,0,0,
d2,48,0,0,0,
d2,28,0,0,0,
d2,56,2,0,0,
d2,54,1,0,0,
d2,24,3,1,0,
d2,77,3,1,0,
d2,57,1,0,0,
d2,46,3,0,0,
d2,73,2,1,0,
d2,32,0,0,0,
d2,29,1,0,0,
d2,44,1,1,0,
d2,55,5,1,0,
d2,5,na,0,0,
d2,59,2,1,0,
d2,71,2,0,0,
d2,27,1,1,0,
d2,48,6,1,0,
d2,34,3,1,0,
d2,3,na,0,0,
d2,34,2,0,0,
d2,38,2,1,0,
d2,11,na,1,0,
d2,15,na,0,0,
d2,62,3,1,0,
d2,39,3,1,0,
d2,64,1,1,0,
d2,50,1,0,0,
d2,75,1,1,0,
d2,58,1,0,0,
d2,62,2,0,0,
d2,45,0,0,0,
d2,44,5,1,0,
d2,11,na,1,0,
d2,40,3,1,0,
d2,56,0,0,0,
d2,14,na,1,0,
d2,7,na,0,0,
d2,43,1,0,0,
d2,39,3,0,0,
d2,11,na,1,0,
d2,67,4,0,0,
d2,32,1,1,0,
d2,39,2,1,0,
d2,3,na,0,0,
d2,31,2,0,0,
d2,68,5,1,0,
d2,54,5,1,0,
d2,40,1,0,0,
d2,51,0,0,0,
d2,49,2,0,0,
d2,40,2,0,0,
d2,52,4,0,0,
d2,37,7,1,0,
d2,58,2,1,0,
d2,51,2,1,0,
d2,79,0,1,0,
d2,45,1,1,0,
d2,79,0,1,0,
d2,45,1,1,0,
d2,44,1,0,0,
d2,26,2,0,0,
d2,63,3,1,3,
d2,64,5,0,0,
d2,36,7,1,0,
d2,82,2,0,0,
d2,81,3,0,0,
d2,84,2,1,0,
d2,46,3,0,0,
d2,73,2,1,0,
d2,53,2,1,0,
d2,43,0,0,0,
d2,50,4,1,0,
d2,19,1,1,0,
d2,71,2,0,0,
d2,50,1,0,0,
d2,53,8,1,1,
d2,19,1,1,0,
d2,71,2,0,0,
d2,68,1,1,0,
d2,42,3,1,0,
d2,60,1,0,2,
d2,45,1,0,2,
d2,66,2,1,0,
d2,33,5,1,0,
d2,29,5,1,0,
d2,66,2,0,0,
d2,44,2,0,0,
d2,38,4,1,0,
d2,61,1,1,0,
d2,44,2,1,0,
d2,59,4,0,0,
d2,37,1,1,0,
d2,82,3,1,0,
d2,36,0,0,0,
d2,57,8,1,0,
d2,54,1,1,0,
d2,76,5,1,0,
d2,52,1,1,0,
d2,49,3,1,0,
d2,55,1,1,0,
d2,45,0,0,0,
d2,44,5,1,0,
d2,11,na,1,0,
d2,54,1,0,0,
d2,46,0,0,0,
d2,59,4,0,0,
d2,37,1,1,0,
d2,82,3,1,0,
d2,45,1,0,2,
d2,66,2,1,0,
d2,67,2,0,0,
d2,63,3,1,0,
d2,68,5,1,0,
d2,54,5,1,0,
d2,48,0,0,0,
d2,28,0,0,0,
d2,48,1,1,0,
d2,51,3,0,0,
d2,71,2,0,0,
d2,45,2,0,0,
d2,50,7,1,0,
d2,57,2,0,2,
d2,67,3,0,0,
d2,45,4,0,0,
d2,58,2,0,0,
d2,67,5,1,0,
d2,47,2,0,0,
d2,48,7,1,0,
d2,70,3,0,0,
d2,71,2,0,0,
d2,45,2,0,0,
d2,38,1,0,0,
d2,53,1,0,0,
d2,8,na,1,0,
d2,32,2,0,0,
d2,79,0,1,0,
d2,45,1,1,0,
d2,48,0,0,0,
d2,28,0,0,0,
d2,63,3,1,3,
d2,36,3,1,0,
d2,43,5,0,0,
d2,53,0,1,0,
d2,46,1,0,0,
d2,10,na,0,0,
d2,50,1,0,0,
d2,53,8,1,1,
d2,33,1,0,1,
d2,54,7,1,2,
d2,33,6,1,0,
d2,40,1,0,0,
d2,35,1,1,0,
d2,33,2,0,0,
d2,42,2,1,0,
d2,39,5,0,0,
d2,51,6,1,0,
d2,61,2,1,0,
d2,53,0,1,0,
d2,40,1,0,0,
d2,51,0,0,0,
d2,41,6,1,0,
d2,66,0,0,0,
d2,51,2,1,0,
d2,49,2,1,0,
d2,67,3,0,0,
d2,50,1,0,0,
d2,53,8,1,1,
d2,39,2,0,0,
d2,68,3,0,0,
d2,52,0,0,0,
d2,39,6,1,0,
d2,15,na,1,0,
d2,30,2,1,0,
d2,59,4,0,0,
d2,51,4,1,0,
d2,40,3,1,0,
d2,46,2,1,0,
d2,57,2,0,0,
d2,51,3,0,0,
d2,55,2,1,0,
d2,72,3,0,0,
d2,37,2,1,0,
d2,71,3,1,0,
d2,49,1,1,0,
d2,46,1,0,0,
d2,54,1,0,0,
d2,66,2,1,1,
d2,24,4,1,0,
d2,56,2,1,0,
d2,45,1,1,0,
d2,44,4,1,0,
d2,54,1,0,0,
d2,49,0,1,0,
d2,41,2,1,0,
d2,57,1,0,0,
d2,52,0,1,0,
d2,40,2,1,0,
d2,37,0,0,0,
d2,62,3,1,0,
d2,63,6,0,0,
d2,22,1,0,0,
d2,80,0,0,0,
d2,53,0,0,0,
d2,71,2,1,0,
d2,66,1,0,0,
d2,39,2,1,0,
d2,38,9,1,0,
d2,13,na,1,0,
d2,75,1,0,0,
d2,51,1,0,2,
d2,48,3,1,0,
d2,41,4,1,0,
d2,40,1,1,0,
d2,60,1,1,0,
d2,30,0,0,0,
d2,60,3,1,0,
d2,69,2,0,2,
d2,48,2,0,0,
d2,64,1,0,0,
d2,54,2,1,0,
d2,54,4,0,0,
d2,54,8,0,0,
d2,60,1,1,0,
d2,48,5,1,0,
d2,72,1,1,0,
d2,38,3,0,0,
d2,46,0,1,0,
d2,41,1,0,0,
d2,11,na,1,0,
d2,38,1,0,0,
d2,41,0,1,2,
d2,13,na,0,0,
d2,13,na,1,0,
d2,52,1,1,0,
d2,79,1,1,0,
d2,37,2,1,0,
d2,37,2,0,0,
d2,64,2,0,0,
d2,10,na,1,0,
d2,50,1,0,0,
d2,53,8,1,1,
d2,44,2,1,0,
d2,31,3,0,0,
d2,40,1,1,0,
d2,42,3,0,0,
d2,34,7,1,0,
d2,51,0,0,0,
d2,55,1,1,0,
d2,40,3,0,0,
d2,71,2,1,0,
d2,66,1,0,0,
d2,53,2,0,0,
d2,29,2,0,0,
d2,37,2,0,0,
d2,64,2,0,0,
d2,10,na,1,0,
d2,54,1,0,0,
d2,32,2,1,0,
d2,52,0,1,0,
d2,40,2,0,0,
d2,53,2,1,0,
d2,49,1,0,0,
d2,39,1,1,0,
d2,73,2,0,0,
d2,34,2,1,0,
d2,64,3,0,0,
d2,64,6,1,0,
d2,57,2,0,0,
d2,52,1,1,0,
d2,52,2,1,0,
d2,52,4,0,0,
d2,37,7,1,0,
d2,41,2,1,0,
d2,58,2,1,0,
d2,40,2,1,0,
d2,37,0,0,0,
d2,62,3,1,0,
d2,63,6,0,0,
d2,62,2,1,0,
d2,47,5,1,0,
d2,53,1,1,0,
d2,78,4,1,0,
d2,47,3,1,0,
d2,52,2,1,0,
d2,39,2,0,0,
d2,68,3,0,0,
d2,36,0,1,0,
d2,59,0,0,0,
d2,36,3,1,0,
d2,52,0,0,0,
d2,39,2,0,1,
d2,43,5,1,0,
d2,55,1,0,0,
d2,63,2,1,0,
d2,25,7,0,0,
d2,52,0,1,0,
d2,40,2,0,0,
d2,66,3,1,0,
d2,61,2,1,0,
d2,53,0,1,0,
d2,44,1,1,0,
d2,64,1,0,0,
d2,39,1,1,0,
d2,47,0,1,0,
d2,40,2,1,0,
d2,67,3,1,0,
d2,68,5,1,0,
d2,54,5,1,0,
d2,52,1,1,0,
d2,58,2,1,0,
d2,34,7,1,0,
d2,51,0,0,0,
d2,38,1,1,0,
d2,54,2,1,0,
d2,5,na,0,0,
d2,48,2,1,0,
d2,66,2,0,0,
d2,41,0,0,0,
d2,61,2,1,0,
d2,68,2,0,0,
d2,45,2,0,0,
d2,52,3,0,2,
d2,69,4,1,0,
d2,32,2,1,0,
d2,43,1,0,0,
d2,3,na,1,0,
d2,36,9,1,0,
d2,58,6,0,0,
d2,36,1,1,0,
d2,49,1,1,0,
d2,4,na,1,0,
d2,52,3,0,2,
d2,69,4,1,0,
d2,63,3,1,3,
d2,40,6,0,0,
d2,35,3,0,0,
d2,14,na,1,0,
d2,33,2,0,0,
d2,42,2,1,0,
d2,31,2,0,0,
d2,48,1,1,0,
d2,51,3,0,0,
d2,66,2,1,1,
d2,24,4,1,0,
d2,50,3,1,0,
d2,61,2,1,0,
d2,67,0,1,0,
d2,53,2,1,0,
d2,63,2,0,0,
d2,79,1,0,0,
d2,32,2,1,0,
d2,43,1,0,0,
d2,3,na,1,0,
d2,41,2,0,0,
d2,51,2,1,0,
d2,45,3,0,0,
d2,63,1,1,2,
d2,47,3,1,0,
d2,52,2,1,0,
d2,68,1,0,0,
d2,27,1,1,0,
d2,50,1,0,0,
d2,53,8,1,1,
d2,75,3,0,2,
d2,57,2,1,0,
d2,49,2,1,0,
d2,91,1,1,0,
d2,47,3,1,0,
d2,52,2,1,0,
d2,48,6,1,0,
d2,34,3,1,0,
d2,3,na,0,0,
d2,46,2,1,0,
d2,37,2,0,0,
d2,46,1,0,0,
d2,54,1,0,0,
d2,53,2,1,0,
d2,68,2,1,0,
d2,53,0,1,0,
d2,70,0,1,0,
d2,20,2,1,0,
d2,74,2,1,0,
d2,72,1,1,0,
d2,52,3,0,2,
d2,69,4,1,0,
d2,46,1,0,0,
d2,10,na,0,0,
d2,56,2,0,0,
d2,54,1,0,0,
d2,52,0,1,0,
d2,40,2,0,0,
d2,44,1,0,0,
d2,26,2,0,0,
d2,33,1,0,0,
d2,65,3,1,0,
d2,50,1,0,0,
d2,43,1,1,0,
d2,36,0,1,0,
d2,32,0,0,0,
d2,29,1,0,0,
d2,55,1,1,0,
d2,41,6,1,0,
d2,76,1,0,0,
d2,48,1,0,0,
d2,34,1,1,0,
d2,33,6,0,0,
d2,3,na,1,0,
d2,68,0,1,2,
d2,42,3,1,0,
d2,56,3,0,0,
d2,26,2,1,0,
d2,34,2,0,0,
d2,38,2,1,0,
d2,11,na,1,0,
d2,15,na,0,0,
d2,70,0,1,0,
d2,75,2,1,0,
d2,45,1,0,0,
d2,68,0,1,2,
d2,63,3,1,3,
d2,38,1,0,0,
d2,41,0,1,2,
d2,13,na,0,0,
d2,13,na,1,0,
d2,45,0,0,0,
d2,44,5,1,0,
d2,11,na,1,0,
d2,22,1,0,0,
d2,45,1,1,0,
d2,44,4,1,0,
d2,50,3,1,0,
d2,51,3,1,0,
d2,40,3,1,0,
d2,56,0,0,0,
d2,14,na,1,0,
d2,7,na,0,0,
d2,66,2,0,0,
d2,30,3,0,0,
d1,54,1,0,0,
d1,32,2,1,0,
d1,53,2,1,0,
d1,49,1,0,0,
d1,81,2,0,0,
d1,45,1,0,0,
d1,38,4,1,0,
d1,44,1,0,0,
d1,26,2,0,0,
d1,46,2,0,0,
d1,65,3,0,0,
d1,38,3,0,0,
d1,62,0,0,0,
d1,53,6,0,0,
d1,47,2,0,0,
d1,43,4,0,0,
d1,54,2,0,0,
d1,59,4,0,0,
d1,37,1,1,0,
d1,82,3,1,0,
d1,68,1,1,0,
d1,45,1,0,2,
d1,66,2,1,0,
d1,61,3,0,0,
d1,50,1,1,0,
d1,75,3,0,0,
d1,49,1,1,0,
d1,37,3,1,0,
d1,67,5,0,0,
d1,43,0,1,0,
d1,35,3,0,0,
d1,34,1,0,0,
d1,57,4,0,0,
d1,45,1,0,0,
d1,71,2,0,0,
d1,51,3,0,0,
d1,55,2,1,0,
d1,40,1,1,0,
d1,60,1,1,0,
d1,74,3,1,0,
d1,66,2,0,0,
d1,41,0,0,0,
d1,61,2,1,0,
d1,48,1,0,0,
d1,11,na,1,0,
d1,5,na,1,0,
d1,13,na,1,0,
d1,13,na,0,0,
