d1, 0, 11, na, 0
d1, 0, 8, na, 0
d1, 0, 3, na, 0
d1, 0, 73, 2, 0
d1, 1, 64, 2, 0
d1, 0, 37, 1, 0
d1, 0, 84, 3, 0
d1, 1, 48, 2, 0
d1, 0, 47, 4, 0
d1, 0, 49, 1, 0
d1, 1, 68, 1, 0
d1, 0, 48, 2, 0
d1, 1, 45, 0, 0
d1, 1, 63, 4, 0
d1, 0, 31, 1, 0
d1, 1, 45, 0, 0
d1, 1, 62, 2, 0
d1, 0, 50, 1, 0
d1, 1, 65, 3, 0
d1, 0, 46, 6, 0
d1, 0, 48, 2, 0
d1, 0, 56, 2, 0
d1, 1, 40, 2, 0
d1, 1, 80, 4, 0
d1, 1, 48, 5, 0
d1, 1, 74, -1, 0
d1, 1, 34, 4, 0
d1, 1, 38, 3, 0
d1, 1, 22, 3, 0
d1, 1, 79, 1, 0
d1, 0, 8, na, 0
d1, 0, 35, 0, 0
d1, 1, 49, 9, 0
d1, 0, 65, 1, 0
d1, 0, 48, 5, 0
d1, 1, 35, 1, 0
d1, 0, 8, na, 0
d1, 1, 12, na, 0
d1, 0, 15, na, 0
d1, 0, 63, 1, 0
d1, 0, 30, 2, 0
d1, 0, 51, 1, 0
d1, 1, 47, 2, 0
d1, 1, 77, 1, 0
d1, 1, 36, 2, 0
d1, 0, 58, 1, 0
d1, 0, 53, 1, 0
d1, 1, 51, 1, 0
d1, 1, 45, 1, 0
d1, 0, 47, 2, 0
d1, 1, 31, 2, 0
d1, 0, 33, 4, 0
d1, 0, 8, na, 0
d1, 1, 12, na, 0
d1, 0, 46, 6, 0
d1, 0, 31, 5, 0
d1, 0, 65, 0, 0
d1, 0, 62, 2, 0
d1, 0, 30, 2, 0
d1, 0, 32, 0, 0
d1, 1, 44, 5, 0
d1, 0, 61, 3, 0
d1, 1, 52, 4, 0
d1, 1, 33, 4, 0
d1, 0, 59, 0, 0
d1, 0, 61, 3, 0
d1, 1, 52, 4, 0
d1, 0, 55, 1, 0
d1, 1, 57, 1, 0
d1, 0, 48, 2, 0
d1, 1, 45, 0, 0
d1, 1, 63, 2, 0
d1, 0, 65, 1, 0
d1, 0, 51, 3, 0
d1, 0, 60, 2, 0
d1, 0, 44, 2, 0
d1, 1, 69, 2, 0
d1, 0, 45, 0, 0
d1, 0, 38, 0, 0
d1, 0, 52, 1, 0
d1, 0, 48, 2, 0
d1, 1, 45, 0, 0
d1, 1, 48, 2, 0
d1, 0, 47, 4, 0
d1, 1, 74, 2, 0
d1, 0, 50, 1, 0
d1, 0, 45, 1, 0
d1, 1, 56, 0, 0
d1, 0, 72, 0, 0
d1, 0, 49, 2, 0
d1, 0, 28, 2, 0
d1, 1, 36, 1, 0
d1, 1, 47, 1, 0
d1, 0, 13, na, 0
d1, 1, 49, 0, 0
d1, 0, 52, 3, 0
d1, 0, 51, 3, 0
d1, 1, 65, 0, 0
d1, 1, 54, 2, 0
d1, 1, 55, 2, 0
d1, 1, 54, 0, 0
d1, 1, 73, 2, 0
d1, 1, 36, 1, 0
d1, 1, 47, 1, 0
d1, 0, 13, na, 0
d1, 0, 39, 2, 0
d1, 1, 36, 4, 0
d1, 0, 57, 0, 0
d1, 1, 56, 0, 0
d1, 1, 63, -1, 0
d1, 0, 68, 2, 0
d1, 0, 23, 6, 0
d1, 1, 30, 1, 0
d1, 0, 30, 4, 0
d1, 1, 42, 2, 0
d1, 0, 52, 1, 0
d1, 1, 66, 2, 0
d1, 1, 34, 2, 0
d1, 1, 74, 2, 0
d1, 1, 62, 4, 0
d1, 0, 60, 1, 0
d1, 0, 53, 2, 0
d1, 1, 50, 2, 0
d1, 0, 54, 2, 0
d1, 1, 39, 2, 0
d1, 0, 69, 3, 0
d1, 1, 62, 4, 0
d1, 0, 60, 1, 0
d1, 0, 53, 2, 0
d1, 0, 60, 4, 0
d1, 1, 46, 2, 0
d1, 1, 65, 2, 0
d1, 1, 39, 3, 0
d1, 1, 30, 1, 0
d1, 1, 68, 0, 0
d1, 1, 37, 3, 0
d1, 1, 47, 2, 0
d1, 1, 4, na, 0
d1, 1, 53, 5, 0
d1, 0, 74, 2, 0
d1, 1, 57, 2, 0
d1, 1, 68, 0, 0
d1, 1, 64, 3, 0
d1, 0, 22, 3, 0
d1, 0, 70, 2, 0
d1, 0, 67, 3, 0
d1, 0, 39, 1, 0
d1, 0, 61, 2, 0
d1, 0, 33, 4, 0
d1, 0, 49, 1, 0
d1, 0, 35, 3, 0
d1, 0, 83, 1, 0
d1, 1, 73, 5, 0
d1, 1, 40, 1, 0
d1, 1, 49, 1, 0
d1, 1, 37, 3, 0
d1, 1, 60, 4, 0
d1, 0, 35, 8, 0
d1, 0, 52, 2, 0
d1, 1, 49, 1, 0
d1, 1, 37, 3, 0
d1, 1, 42, 2, 0
d1, 0, 45, 0, 0
d1, 1, 54, 0, 0
d1, 1, 40, 3, 0
d1, 1, 64, 2, 0
d1, 0, 37, 1, 0
d1, 0, 84, 3, 0
d1, 1, 56, 0, 0
d1, 1, 63, -1, 0
d1, 0, 50, 1, 0
d1, 0, 45, 1, 0
d1, 0, 37, 3, 0
d1, 0, 32, 6, 0
d1, 0, 34, 1, 0
d1, 0, 65, 1, 0
d1, 1, 52, 0, 0
d1, 1, 45, 3, 0
d1, 0, 49, 2, 0
d1, 0, 41, 3, 0
d1, 0, 49, 1, 0
d1, 0, 35, 3, 0
d1, 0, 83, 1, 0
d1, 0, 51, 1, 0
d1, 1, 47, 2, 0
d1, 0, 61, 3, 0
d1, 1, 49, 2, 0
d1, 0, 73, 2, 0
d1, 0, 39, 1, 0
d1, 0, 36, 3, 0
d1, 0, 43, 0, 0
d1, 0, 45, 1, 0
d1, 0, 47, 6, 0
d1, 1, 49, 5, 0
d1, 0, 30, 4, 0
d1, 0, 62, 2, 0
d1, 0, 12, na, 0
d1, 1, 79, 4, 0
d1, 0, 69, 1, 0
d1, 1, 42, 2, 0
d1, 0, 52, 1, 0
d1, 0, 50, 1, 0
d1, 0, 41, 2, 0
d1, 1, 61, 0, 0
d1, 1, 46, 1, 0
d1, 0, 44, 2, 0
d1, 0, 51, 3, 0
d1, 1, 65, 0, 0
d1, 1, 66, 2, 0
d1, 1, 34, 2, 0
d1, 1, 34, 4, 0
d1, 1, 38, 3, 0
d1, 1, 64, 2, 0
d1, 0, 37, 1, 0
d1, 0, 84, 3, 0
d1, 1, 42, 1, 0
d1, 1, 51, 1, 0
d1, 1, 54, 2, 0
d1, 0, 62, 2, 0
d1, 0, 30, 2, 0
d1, 1, 37, 3, 0
d1, 1, 52, 1, 0
d1, 1, 57, 2, 0
d1, 1, 68, 0, 0
d1, 0, 57, 3, 0
d1, 0, 53, 0, 0
d1, 1, 46, 2, 0
d1, 1, 65, 2, 0
d1, 0, 65, 0, 0
d1, 1, 59, 2, 0
d1, 0, 42, 5, 0
d1, 1, 55, 1, 0
d1, 0, 60, 3, 0
d1, 1, 46, 3, 0
d1, 1, 55, 3, 0
d1, 1, 61, 3, 0
d1, 0, 69, 0, 0
d1, 0, 78, 2, 0
d1, 0, 82, 1, 0
d1, 0, 79, 4, 0
d1, 1, 69, 4, 0
d1, 1, 52, 2, 0
d1, 0, 50, 1, 0
d1, 1, 58, 2, 0
d1, 0, 50, 3, 0
d1, 1, 54, 1, 0
d1, 0, 48, 3, 0
d1, 0, 34, 1, 0
d1, 0, 50, 0, 0
d1, 1, 54, 2, 0
d1, 0, 34, 3, 0
d1, 1, 29, 5, 0
d1, 0, 11, na, 0
d1, 0, 8, na, 0
d1, 0, 3, na, 0
d1, 0, 77, 0, 0
d1, 0, 67, 4, 0
d1, 0, 48, 2, 0
d1, 1, 45, 0, 0
d1, 1, 46, 3, 0
d1, 1, 55, 3, 0
d1, 0, 46, 1, 0
d1, 0, 47, 1, 0
d1, 1, 61, 1, 0
d1, 0, 79, 0, 0
d1, 1, 53, 1, 0
d1, 1, 48, 2, 0
d1, 1, 67, 2, 0
d1, 0, 63, 3, 0
d1, 0, 40, 2, 0
d1, 1, 41, 3, 0
d1, 0, 44, 1, 0
d1, 1, 54, 1, 0
d1, 0, 48, 3, 0
d1, 0, 58, 3, 0
d1, 0, 49, 2, 0
d1, 0, 28, 2, 0
d1, 1, 64, 2, 0
d1, 0, 37, 1, 0
d1, 0, 84, 3, 0
d1, 0, 40, 2, 0
d1, 0, 25, 2, 0
d1, 1, 56, 0, 0
d1, 0, 72, 0, 0
d1, 0, 36, 0, 0
d1, 1, 38, 8, 0
d1, 0, 68, 2, 0
d1, 0, 23, 6, 0
d1, 0, 66, 0, 0
d1, 1, 40, 1, 0
d1, 0, 43, 3, 0
d1, 1, 47, 1, 0
d1, 0, 35, 2, 0
d1, 1, 31, 2, 0
d1, 1, 58, 4, 0
d1, 1, 58, 4, 0
d1, 0, 62, 1, 0
d1, 0, 33, 2, 0
d1, 1, 55, 2, 0
d1, 1, 36, 4, 0
d1, 0, 57, 0, 0
d1, 1, 55, 2, 0
d1, 1, 36, 1, 0
d1, 1, 47, 1, 0
d1, 0, 13, na, 0
d1, 0, 36, 2, 0
d1, 0, 47, 8, 0
d1, 1, 64, 2, 0
d1, 1, 54, 0, 0
d1, 1, 40, 3, 0
d1, 1, 61, 2, 0
d1, 0, 58, 3, 0
d1, 1, 42, 1, 0
d1, 1, 26, 0, 0
d1, 1, 14, na, 0
d1, 0, 37, 1, 0
d1, 0, 38, 0, 0
d1, 1, 61, 1, 0
d1, 0, 79, 0, 0
d1, 1, 35, 2, 0
d1, 1, 51, 1, 0
d1, 0, 5, na, 0
d1, 1, 64, 2, 0
d1, 0, 37, 1, 0
d1, 0, 84, 3, 0
d1, 0, 49, 1, 0
d1, 1, 66, 1, 0
d1, 1, 37, 3, 0
d1, 0, 81, 3, 0
d1, 1, 61, 2, 0
d1, 0, 69, 1, 0
d1, 1, 38, 3, 0
d1, 0, 42, 4, 0
d1, 0, 9, na, 0
d1, 0, 54, 2, 0
d1, 1, 39, 2, 0
d1, 0, 46, 1, 0
d1, 1, 33, 1, 0
d1, 0, 53, 2, 0
d1, 0, 77, 3, 0
d1, 1, 58, 4, 0
d1, 1, 58, 4, 0
d1, 0, 42, 2, 0
d1, 0, 56, 2, 0
d1, 1, 40, 2, 0
d1, 1, 46, 3, 0
d1, 0, 35, 1, 0
d1, 0, 53, 2, 0
d1, 1, 54, 2, 0
d1, 0, 30, 4, 0
d1, 0, 62, 2, 0
d1, 0, 12, na, 0
d1, 1, 64, 2, 0
d1, 0, 33, 6, 0
d1, 1, 37, 1, 0
d1, 1, 63, 1, 0
d1, 0, 46, 0, 0
d1, 1, 74, 2, 0
d1, 1, 73, 5, 0
d1, 1, 30, 1, 0
d1, 1, 16, na, 0
d1, 1, 0, na, 0
d1, 1, 51, 1, 0
d1, 1, 45, 1, 0
d1, 1, 46, 0, 0
d1, 0, 50, 1, 0
d1, 1, 53, 1, 0
d1, 1, 48, 2, 0
d1, 0, 73, 2, 0
d1, 1, 65, 0, 0
d1, 1, 35, 2, 0
d1, 1, 51, 1, 0
d1, 0, 5, na, 0
d1, 1, 61, 0, 0
d1, 1, 39, 2, 0
d1, 1, 61, 2, 0
d1, 0, 45, 2, 0
d10, 1, 33, 3, 0
d10, 1, 50, 1, 0
d10, 0, 61, 4, 0
d10, 1, 44, 5, 0
d10, 1, 32, 1, 0
d10, 0, 63, 2, 0
d10, 1, 52, 7, 0
d10, 0, 34, 2, 0
d10, 1, 52, 1, 0
d10, 1, 67, 3, 0
d10, 1, 27, 4, 0
d10, 1, 36, 0, 0
d10, 0, 35, 2, 0
d10, 0, 51, 2, 0
d10, 0, 30, 3, 0
d10, 0, 53, 3, 0
d10, 0, 3, na, 0
d10, 0, 48, 1, 0
d10, 1, 46, 3, 0
d10, 0, 43, 1, 0
d10, 0, 78, 2, 0
d10, 1, 76, 1, 0
d10, 1, 76, 1, 0
d10, 1, 76, 5, 0
d10, 1, 52, 4, 0
d10, 1, 49, 5, 0
d10, 1, 45, 5, 0
d10, 0, 57, 2, 0
d10, 0, 67, 2, 0
d10, 1, 37, 4, 0
d10, 0, 54, 1, 0
d10, 1, 67, 3, 0
d10, 1, 27, 4, 0
d10, 0, 44, 2, 0
d10, 1, 63, 3, 0
d10, 0, 61, 2, 0
d10, 1, 39, 4, 0
d10, 0, 34, 0, 0
d10, 0, 9, na, 0
d10, 1, 43, 1, 0
d10, 0, 45, 3, 0
d10, 1, 55, 4, 0
d10, 1, 59, 2, 0
d10, 0, 59, 2, 0
d10, 1, 62, 2, 0
d10, 0, 57, 2, 0
d10, 0, 67, 2, 0
d10, 1, 16, 8, 0
d10, 0, 37, 6, 0
d10, 0, 44, 4, 0
d10, 0, 61, 2, 0
d10, 0, 71, 1, 0
d10, 0, 44, 2, 0
d10, 0, 74, 3, 0
d10, 0, 54, 5, 0
d10, 1, 73, 3, 0
d10, 1, 68, 4, 0
d10, 1, 77, 1, 0
d10, 0, 35, 4, 0
d10, 1, 77, 2, 0
d10, 0, 24, 7, 0
d10, 0, 41, 2, 0
d10, 1, 46, 0, 0
d10, 0, 47, 1, 0
d10, 1, 79, 4, 0
d10, 1, 69, 3, 0
d10, 0, 30, 0, 0
d10, 1, 68, 4, 0
d10, 1, 77, 1, 0
d10, 1, 76, 5, 0
d10, 1, 52, 4, 0
d10, 1, 40, 2, 0
d10, 0, 47, 1, 0
d10, 1, 79, 4, 0
d10, 1, 30, 2, 0
d10, 1, 50, 1, 0
d10, 0, 67, 0, 0
d10, 0, 75, 2, 0
d10, 1, 76, 5, 0
d10, 1, 52, 4, 0
d10, 1, 33, 3, 0
d10, 1, 50, 1, 0
d10, 0, 49, 1, 0
d10, 0, 67, 3, 0
d10, 0, 42, 5, 0
d10, 0, 37, 0, 0
d10, 0, 40, 6, 0
d10, 0, 47, 1, 0
d10, 1, 56, 6, 0
d10, 1, 46, 0, 0
d10, 0, 61, 2, 0
d10, 0, 37, 5, 0
d10, 0, 51, 2, 0
d10, 0, 15, na, 0
d10, 1, 33, 3, 0
d10, 1, 50, 1, 0
d10, 0, 35, 4, 0
d10, 1, 77, 2, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 1, 51, 2, 0
d10, 1, 37, 6, 0
d10, 0, 30, 5, 0
d10, 1, 47, 5, 0
d10, 1, 63, 2, 0
d10, 0, 46, 1, 0
d10, 0, 47, 1, 0
d10, 1, 79, 4, 0
d10, 1, 70, 2, 0
d10, 1, 34, 2, 0
d10, 0, 51, 3, 0
d10, 0, 24, 5, 0
d10, 0, 42, 2, 0
d10, 1, 31, 6, 0
d10, 0, 16, na, 0
d10, 1, 48, 4, 0
d10, 0, 45, 5, 0
d10, 0, 67, 3, 0
d10, 0, 50, 3, 0
d10, 1, 56, 6, 0
d10, 1, 46, 0, 0
d10, 1, 47, 0, 0
d10, 0, 34, 7, 0
d10, 0, 55, 6, 0
d10, 0, 40, 2, 0
d10, 0, 61, 4, 0
d10, 1, 44, 5, 0
d10, 0, 40, 1, 0
d10, 1, 46, 5, 0
d10, 1, 30, 1, 0
d10, 0, 54, 2, 0
d10, 0, 67, 0, 0
d10, 0, 75, 2, 0
d10, 1, 63, 3, 0
d10, 1, 37, 2, 0
d10, 1, 37, 2, 0
d10, 1, 45, 2, 0
d10, 1, 39, 4, 0
d10, 0, 34, 0, 0
d10, 0, 9, na, 0
d10, 1, 57, 6, 0
d10, 0, 42, 6, 0
d10, 0, 61, 0, 0
d10, 1, 36, 0, 0
d10, 0, 35, 2, 0
d10, 0, 70, 3, 0
d10, 0, 71, 5, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 0, 43, 1, 0
d10, 0, 78, 2, 0
d10, 0, 54, 5, 0
d10, 1, 73, 3, 0
d10, 1, 68, 4, 0
d10, 1, 77, 1, 0
d10, 0, 71, 5, 0
d10, 0, 67, 0, 0
d10, 0, 75, 2, 0
d10, 1, 63, 2, 0
d10, 0, 46, 1, 0
d10, 1, 41, 5, 0
d10, 1, 46, 7, 0
d10, 1, 43, 1, 0
d10, 1, 2, na, 0
d10, 1, 55, 4, 0
d10, 1, 59, 2, 0
d10, 1, 35, 4, 0
d10, 1, 49, 2, 0
d10, 1, 61, 5, 0
d10, 1, 64, 0, 0
d10, 1, 56, 6, 0
d10, 1, 46, 0, 0
d10, 1, 39, 4, 0
d10, 0, 35, 6, 0
d10, 1, 33, 3, 0
d10, 1, 50, 1, 0
d10, 1, 41, 3, 0
d10, 1, 17, 0, 0
d10, 1, 30, 2, 0
d10, 1, 50, 1, 0
d10, 1, 42, 4, 0
d10, 0, 54, 5, 0
d10, 1, 73, 3, 0
d10, 1, 61, 5, 0
d10, 1, 64, 0, 0
d10, 1, 61, 2, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 0, 71, 5, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 1, 31, 0, 0
d10, 0, 35, 1, 0
d10, 1, 8, na, 0
d10, 1, 11, na, 0
d10, 1, 1, na, 0
d10, 0, 10, na, 0
d10, 1, 61, 5, 0
d10, 1, 64, 0, 0
d10, 1, 63, 3, 0
d10, 0, 47, 1, 0
d10, 1, 79, 4, 0
d10, 1, 61, 2, 0
d10, 0, 44, 5, 0
d10, 1, 51, 2, 0
d10, 1, 37, 6, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 0, 57, 2, 0
d10, 0, 67, 2, 0
d10, 1, 35, 4, 0
d10, 1, 49, 2, 0
d10, 0, 61, 4, 0
d10, 1, 44, 5, 0
d10, 1, 39, 4, 0
d10, 0, 35, 6, 0
d10, 0, 44, 5, 0
d10, 0, 61, 4, 0
d10, 1, 44, 5, 0
d10, 0, 55, 2, 0
d10, 0, 79, 3, 0
d10, 1, 48, 1, 0
d10, 1, 44, 3, 0
d10, 0, 41, 2, 0
d10, 1, 20, 3, 0
d10, 1, 63, 3, 0
d10, 1, 37, 4, 0
d10, 0, 54, 1, 0
d10, 0, 46, 1, 0
d10, 1, 52, 3, 0
d10, 1, 37, 2, 0
d10, 0, 59, 2, 0
d10, 1, 62, 2, 0
d10, 1, 41, 0, 0
d10, 0, 46, 4, 0
d10, 0, 29, 0, 0
d10, 0, 44, 2, 0
d10, 1, 63, 3, 0
d10, 0, 47, 5, 0
d10, 1, 39, 3, 0
d10, 0, 53, 1, 0
d10, 1, 63, 3, 0
d10, 1, 70, 2, 0
d10, 1, 34, 2, 0
d10, 1, 30, 6, 0
d10, 0, 19, 5, 0
d10, 1, 30, 3, 0
d10, 0, 50, 3, 0
d10, 1, 73, 4, 0
d10, 0, 47, 5, 0
d10, 1, 39, 3, 0
d10, 1, 48, 4, 0
d10, 0, 45, 5, 0
d10, 0, 47, 1, 0
d10, 1, 36, 0, 0
d10, 0, 35, 2, 0
d10, 0, 67, 0, 0
d10, 0, 75, 2, 0
d10, 0, 34, 6, 0
d10, 0, 68, 3, 0
d10, 1, 30, 2, 0
d10, 1, 50, 1, 0
d10, 0, 61, 4, 0
d10, 1, 44, 5, 0
d10, 0, 42, 2, 0
d10, 1, 31, 6, 0
d10, 0, 16, na, 0
d10, 0, 48, 3, 0
d10, 0, 53, 2, 0
d10, 1, 41, 2, 0
d10, 1, 43, 1, 0
d10, 0, 21, 4, 0
d10, 1, 6, na, 0
d10, 0, 55, 2, 0
d10, 0, 79, 3, 0
d10, 0, 70, 3, 0
d10, 1, 43, 1, 0
d10, 0, 45, 3, 0
d10, 1, 48, 1, 0
d10, 1, 44, 3, 0
d10, 1, 61, 2, 0
d10, 0, 45, 4, 0
d10, 0, 60, 1, 0
d10, 1, 42, 4, 0
d10, 0, 48, 1, 0
d10, 1, 46, 3, 0
d10, 0, 45, 4, 0
d10, 0, 60, 1, 0
d10, 1, 43, 1, 0
d10, 0, 45, 3, 0
d10, 1, 49, 5, 0
d10, 1, 45, 5, 0
d10, 0, 61, 0, 0
d10, 0, 19, 1, 0
d10, 0, 34, 2, 0
d10, 1, 52, 1, 0
d10, 0, 42, 5, 0
d10, 0, 37, 0, 0
d10, 1, 30, 1, 0
d10, 0, 54, 2, 0
d10, 0, 79, 4, 0
d10, 1, 74, 4, 0
d10, 0, 34, 6, 0
d10, 0, 68, 3, 0
d10, 0, 70, 3, 0
d10, 0, 47, 3, 0
d10, 1, 51, 8, 0
d10, 0, 65, 3, 0
d10, 0, 30, 5, 0
d10, 1, 33, 3, 0
d10, 1, 36, 0, 0
d10, 0, 35, 2, 0
d10, 0, 76, 4, 0
d10, 0, 75, 3, 0
d10, 0, 55, 6, 0
d10, 0, 40, 2, 0
d10, 1, 69, 3, 0
d10, 0, 30, 0, 0
d10, 1, 35, 4, 0
d10, 1, 49, 2, 0
d10, 0, 58, 2, 0
d10, 0, 46, 2, 0
d10, 0, 30, 1, 0
d10, 0, 43, 1, 0
d10, 0, 78, 2, 0
d10, 0, 50, 3, 0
d10, 1, 73, 4, 0
d10, 0, 61, 0, 0
d10, 0, 47, 3, 0
d10, 1, 51, 8, 0
d10, 0, 65, 3, 0
d10, 0, 30, 5, 0
d10, 1, 33, 3, 0
d10, 1, 58, 3, 0
d10, 0, 47, 1, 0
d10, 0, 42, 5, 0
d10, 0, 37, 0, 0
d10, 1, 30, 2, 0
d10, 1, 50, 1, 0
d10, 0, 55, 2, 0
d10, 0, 79, 3, 0
d10, 1, 42, 4, 0
d10, 0, 51, 1, 0
d10, 1, 29, 2, 0
d10, 1, 61, 2, 0
d10, 0, 70, 3, 0
d10, 0, 57, 1, 0
d10, 1, 47, 3, 0
d10, 0, 47, 5, 0
d10, 1, 41, 3, 0
d10, 0, 46, 1, 0
d10, 1, 52, 3, 0
d10, 0, 79, 4, 0
d10, 1, 74, 4, 0
d10, 0, 54, 5, 0
d10, 1, 73, 3, 0
d10, 0, 40, 1, 0
d10, 1, 46, 5, 0
d10, 0, 30, 8, 0
d10, 1, 33, 8, 0
d10, 1, 36, 2, 0
d10, 0, 47, 1, 0
d10, 0, 57, 2, 0
d10, 0, 67, 2, 0
d10, 0, 79, 4, 0
d10, 1, 74, 4, 0
d10, 1, 42, 4, 0
d10, 1, 31, 4, 0
d10, 0, 30, 1, 0
d10, 1, 4, na, 0
d10, 0, 51, 2, 0
d10, 1, 31, 4, 0
d10, 0, 30, 1, 0
d10, 1, 4, na, 0
d10, 0, 34, 6, 0
d10, 0, 68, 3, 0
d10, 0, 35, 6, 0
d10, 1, 44, 1, 0
d10, 0, 58, 8, 0
d10, 0, 56, 5, 0
d10, 0, 47, 3, 0
d10, 1, 51, 8, 0
d10, 0, 65, 3, 0
d10, 0, 30, 5, 0
d10, 1, 33, 3, 0
d10, 1, 57, 6, 0
d10, 0, 42, 6, 0
d10, 1, 44, 8, 0
d10, 0, 33, 1, 0
d10, 0, 47, 1, 0
d10, 0, 48, 3, 0
d10, 0, 53, 2, 0
d10, 1, 42, 4, 0
d10, 0, 51, 1, 0
d10, 0, 30, 3, 0
d10, 0, 53, 3, 0
d10, 0, 3, na, 0
d10, 0, 33, 8, 0
d10, 0, 42, 2, 0
d10, 1, 76, 1, 0
d10, 0, 63, 2, 0
d10, 1, 45, 2, 0
d10, 1, 70, 2, 0
d10, 1, 34, 2, 0
d10, 1, 44, 4, 0
d10, 0, 38, 0, 0
d10, 1, 13, na, 0
d10, 0, 59, 2, 0
d10, 1, 62, 2, 0
d10, 1, 51, 2, 0
d10, 1, 37, 6, 0
