area_id,microdata_id
d10,d189_hh237
d10,d25_hh250
d10,d145_hh150
d10,d180_hh130
d10,d89_hh77
d10,d196_hh34
d10,d151_hh93
d10,d145_hh2
d10,d27_hh16
d10,d6_hh77
d10,d103_hh175
d10,d103_hh264
d10,d45_hh9
d10,d45_hh282
d10,d108_hh40
d10,d188_hh137
d10,d103_hh72
d10,d103_hh175
d10,d203_hh11
d10,d103_hh53
d10,d151_hh146
d10,d10_hh46
d10,d107_hh260
d10,d45_hh183
d10,d64_hh165
d10,d108_hh277
d10,d103_hh172
d10,d64_hh45
d10,d49_hh149
d10,d206_hh74
d10,d3_hh279
d10,d84_hh15
d10,d189_hh237
d10,d148_hh82
d10,d192_hh28
d10,d8_hh179
d10,d151_hh207
d10,d192_hh28
d10,d84_hh15
d10,d70_hh135
d10,d189_hh106
d10,d107_hh211
d10,d107_hh143
d10,d172_hh1
d10,d22_hh155
d10,d107_hh260
d10,d3_hh279
d10,d60_hh210
d10,d151_hh146
d10,d84_hh101
d10,d148_hh97
d10,d27_hh65
d10,d63_hh98
d10,d103_hh89
d10,d181_hh63
d10,d148_hh189
d10,d103_hh72
d10,d27_hh133
d10,d60_hh210
d10,d192_hh169
d10,d103_hh53
d10,d107_hh143
d10,d45_hh183
d10,d206_hh74
d10,d28_hh124
d10,d115_hh85
d10,d148_hh82
d10,d3_hh279
d10,d194_hh102
d10,d176_hh183
d10,d89_hh77
d10,d22_hh155
d10,d89_hh65
d10,d196_hh60
d10,d167_hh167
d10,d172_hh102
d10,d148_hh221
d10,d103_hh115
d10,d22_hh155
d10,d8_hh179
d10,d206_hh283
d10,d94_hh137
d10,d206_hh283
d10,d107_hh260
d10,d49_hh89
d10,d181_hh267
d10,d60_hh210
d10,d86_hh114
d10,d89_hh43
d10,d103_hh53
d10,d103_hh172
d10,d28_hh124
d10,d49_hh245
d10,d201_hh86
d10,d107_hh6
d10,d71_hh292
d10,d45_hh282
d10,d49_hh237
d10,d151_hh93
d10,d49_hh155
d10,d185_hh17
d10,d84_hh6
d10,d103_hh72
d10,d60_hh172
d10,d94_hh178
d10,d180_hh34
d10,d192_hh169
d10,d84_hh220
d10,d10_hh46
d10,d84_hh15
d10,d94_hh137
d10,d71_hh292
d10,d45_hh282
d10,d192_hh159
d10,d103_hh175
d10,d60_hh172
d10,d206_hh74
d10,d63_hh98
d10,d22_hh155
d10,d192_hh159
d10,d60_hh210
d10,d84_hh6
d10,d145_hh2
d10,d206_hh74
d10,d89_hh43
d10,d27_hh145
d10,d185_hh70
d10,d145_hh150
d10,d206_hh283
d10,d70_hh243
d10,d181_hh63
d10,d49_hh237
d10,d86_hh114
d10,d27_hh65
d10,d64_hh165
d10,d148_hh98
d10,d84_hh15
d10,d148_hh82
d10,d60_hh210
d10,d148_hh221
d10,d203_hh30
d10,d180_hh34
d10,d8_hh179
d10,d180_hh34
d10,d9_hh176
d10,d206_hh256
d10,d185_hh17
d10,d84_hh15
d10,d10_hh110
d10,d194_hh13
d10,d3_hh279
d10,d49_hh155
d10,d151_hh207
d10,d64_hh137
d10,d167_hh167
d10,d60_hh165
d10,d172_hh1
d10,d103_hh53
d10,d84_hh15
d10,d145_hh2
d10,d151_hh93
d10,d105_hh238
d10,d103_hh175
d10,d27_hh133
d10,d45_hh183
d5,d150_hh203
d5,d158_hh239
d5,d200_hh77
d5,d57_hh16
d5,d122_hh144
d5,d213_hh178
d5,d52_hh33
d5,d24_hh176
d5,d73_hh184
d5,d204_hh87
d5,d15_hh103
d5,d7_hh257
d5,d109_hh67
d5,d209_hh254
d5,d101_hh155
d5,d209_hh244
d5,d90_hh151
d5,d120_hh161
d5,d74_hh107
d5,d78_hh39
d5,d182_hh149
d5,d102_hh242
d5,d4_hh80
d5,d205_hh196
d5,d83_hh153
d5,d97_hh26
d5,d131_hh102
d5,d26_hh40
d5,d95_hh164
d5,d74_hh15
d5,d162_hh213
d5,d98_hh245
d5,d165_hh94
d5,d2_hh287
d5,d65_hh242
d5,d15_hh264
d5,d187_hh7
d5,d96_hh145
d5,d126_hh207
d5,d207_hh191
d5,d178_hh58
d5,d50_hh217
d5,d7_hh257
d5,d72_hh42
d5,d124_hh40
d5,d54_hh152
d5,d147_hh54
d5,d149_hh1
d5,d75_hh227
d5,d75_hh216
d5,d193_hh85
d5,d15_hh264
d5,d41_hh150
d5,d202_hh90
d5,d187_hh87
d5,d169_hh199
d5,d40_hh152
d5,d65_hh242
d5,d214_hh210
d5,d34_hh77
d5,d29_hh131
d5,d128_hh246
d5,d61_hh155
d5,d208_hh240
d5,d132_hh188
d5,d123_hh106
d5,d141_hh129
d5,d4_hh80
d5,d52_hh165
d5,d99_hh225
d5,d170_hh130
d5,d46_hh194
d5,d169_hh225
d5,d30_hh130
d5,d158_hh239
d5,d138_hh150
d5,d91_hh178
d5,d57_hh207
d5,d17_hh213
d5,d41_hh71
d5,d193_hh248
d5,d93_hh66
d5,d26_hh40
d5,d7_hh257
d5,d149_hh1
d5,d43_hh125
d5,d128_hh28
d5,d75_hh227
d5,d200_hh21
d5,d118_hh173
d5,d162_hh47
d5,d23_hh156
d5,d198_hh136
d5,d29_hh243
d5,d202_hh205
d5,d210_hh142
d5,d204_hh56
d5,d111_hh227
d5,d132_hh44
d5,d135_hh17
d5,d128_hh126
d5,d16_hh294
d5,d114_hh219
d5,d62_hh98
d5,d123_hh57
d5,d161_hh185
d5,d29_hh243
d5,d44_hh38
d5,d16_hh287
d5,d91_hh90
d5,d149_hh107
d5,d62_hh98
d5,d100_hh145
d5,d91_hh138
d5,d159_hh183
d5,d7_hh257
d5,d122_hh159
d5,d55_hh254
d5,d75_hh264
d5,d208_hh240
d5,d52_hh33
d5,d13_hh58
d5,d7_hh257
d5,d152_hh168
d5,d147_hh169
d5,d141_hh128
d5,d15_hh186
d5,d152_hh88
d5,d74_hh15
d5,d187_hh7
d5,d46_hh194
d5,d66_hh14
d5,d57_hh216
d5,d114_hh219
d5,d61_hh41
d5,d102_hh201
d5,d4_hh29
d5,d127_hh89
d5,d179_hh1
d5,d91_hh138
d5,d159_hh183
d5,d59_hh243
d5,d202_hh205
d5,d120_hh248
d5,d102_hh201
d5,d44_hh38
d5,d88_hh36
d5,d174_hh213
d5,d117_hh140
d5,d122_hh16
d5,d85_hh144
d5,d98_hh84
d5,d187_hh42
d5,d129_hh122
d5,d42_hh88
d5,d198_hh152
d5,d52_hh33
d5,d159_hh183
d5,d109_hh67
d5,d15_hh210
d5,d100_hh63
d5,d173_hh262
d5,d178_hh157
d5,d124_hh40
d5,d88_hh195
d5,d74_hh257
d5,d66_hh207
d5,d42_hh202
d5,d169_hh199
d5,d202_hh264
d5,d209_hh159
d5,d161_hh203
d5,d75_hh264
d5,d2_hh217
d5,d193_hh85
d5,d4_hh80
d5,d138_hh83
d5,d140_hh85
d5,d182_hh39
d5,d193_hh138
d5,d75_hh102
d5,d119_hh177
d5,d102_hh200
d5,d56_hh262
d5,d31_hh34
d5,d187_hh0
d5,d20_hh166
d5,d210_hh142
d5,d42_hh185
d5,d44_hh38
d5,d59_hh251
d5,d209_hh254
d5,d191_hh246
d5,d17_hh210
d5,d17_hh210
d5,d161_hh21
d5,d43_hh125
d5,d66_hh18
d5,d17_hh106
d5,d174_hh42
d5,d15_hh103
d5,d2_hh180
d5,d187_hh87
d5,d72_hh42
d5,d34_hh160
d5,d53_hh147
d5,d147_hh54
d5,d29_hh243
d5,d198_hh188
d5,d98_hh177
d5,d173_hh163
d5,d102_hh179
d5,d165_hh94
d5,d65_hh101
d5,d166_hh239
d5,d104_hh116
d5,d72_hh42
d5,d143_hh241
d5,d98_hh245
d5,d169_hh199
d5,d164_hh123
d5,d99_hh225
d5,d65_hh242
d5,d17_hh213
d5,d50_hh7
d5,d35_hh263
d5,d200_hh21
d5,d155_hh18
d5,d52_hh115
d5,d111_hh131
d5,d155_hh210
d5,d209_hh159
d5,d33_hh58
d5,d62_hh98
d5,d213_hh2
d5,d126_hh263
d5,d200_hh261
d5,d200_hh261
d5,d175_hh52
d5,d102_hh242
d5,d15_hh22
d5,d122_hh144
d5,d122_hh144
d5,d208_hh240
d5,d51_hh231
d5,d208_hh168
d5,d56_hh4
d5,d208_hh253
d5,d83_hh204
d5,d104_hh175
d5,d207_hh191
d5,d34_hh160
d5,d104_hh58
d5,d129_hh122
d5,d96_hh145
d5,d83_hh193
d5,d204_hh87
d5,d75_hh102
d5,d39_hh67
d5,d96_hh145
d5,d132_hh44
d5,d114_hh219
d5,d177_hh145
d5,d143_hh28
d5,d77_hh123
d5,d171_hh88
d5,d98_hh245
d5,d129_hh122
d5,d39_hh154
d5,d85_hh110
d5,d187_hh61
d5,d143_hh241
d5,d102_hh179
d5,d163_hh213
d5,d15_hh186
d5,d2_hh180
d5,d152_hh168
d5,d17_hh213
d5,d41_hh206
d5,d127_hh89
d5,d102_hh201
d5,d127_hh89
d5,d62_hh98
d2,d57_hh207
d2,d4_hh202
d2,d178_hh58
d2,d75_hh102
d2,d54_hh44
d2,d72_hh42
d2,d177_hh145
d2,d97_hh26
d2,d104_hh175
d2,d170_hh117
d2,d65_hh242
d2,d17_hh106
d2,d161_hh21
d2,d99_hh225
d2,d42_hh202
d2,d195_hh47
d2,d120_hh161
d2,d132_hh76
d2,d53_hh147
d2,d31_hh139
d2,d187_hh87
d2,d205_hh196
d2,d179_hh1
d2,d186_hh185
d2,d36_hh226
d2,d165_hh94
d2,d204_hh87
d2,d82_hh154
d2,d87_hh245
d2,d4_hh65
d2,d202_hh90
d2,d141_hh27
d2,d187_hh7
d2,d41_hh150
d2,d164_hh122
d2,d61_hh155
d2,d170_hh130
d2,d127_hh89
d2,d131_hh24
d2,d75_hh102
d2,d17_hh213
d2,d169_hh216
d2,d141_hh129
d2,d134_hh270
d2,d74_hh107
d2,d67_hh209
d2,d41_hh163
d2,d83_hh193
d2,d42_hh185
d2,d33_hh58
d2,d214_hh70
d2,d149_hh1
d2,d42_hh88
d2,d213_hh211
d2,d91_hh90
d2,d93_hh66
d2,d190_hh38
d2,d80_hh186
d2,d53_hh147
d2,d91_hh199
d2,d132_hh76
d2,d112_hh8
d2,d187_hh61
d2,d87_hh156
d2,d87_hh245
d2,d135_hh17
d2,d52_hh115
d2,d117_hh11
d2,d182_hh149
d2,d101_hh155
d2,d109_hh67
d2,d18_hh137
d2,d66_hh14
d2,d66_hh213
d2,d213_hh178
d2,d2_hh151
d2,d178_hh272
d2,d50_hh249
d2,d17_hh12
d2,d204_hh87
d2,d40_hh152
d2,d134_hh223
d2,d199_hh180
d2,d130_hh244
d2,d17_hh210
d2,d119_hh177
d2,d135_hh17
d2,d41_hh163
d2,d4_hh87
d2,d160_hh88
d2,d178_hh157
d2,d62_hh98
d2,d187_hh0
d2,d24_hh92
d2,d34_hh160
d2,d62_hh251
d2,d102_hh201
d2,d91_hh178
d2,d19_hh130
d2,d44_hh38
d2,d39_hh99
d2,d209_hh244
d2,d75_hh264
d2,d202_hh264
d2,d88_hh36
d2,d200_hh261
d2,d23_hh21
d2,d174_hh242
d2,d66_hh207
d2,d202_hh205
d2,d54_hh57
d2,d4_hh65
d2,d111_hh131
d2,d169_hh216
d2,d21_hh105
d2,d208_hh253
d2,d2_hh287
d2,d152_hh168
d2,d97_hh26
d2,d21_hh90
d2,d11_hh128
d2,d187_hh42
d2,d23_hh233
d2,d100_hh48
d2,d42_hh58
d2,d36_hh226
d2,d66_hh240
d2,d122_hh144
d2,d202_hh205
d2,d123_hh119
d2,d187_hh7
d2,d119_hh64
d2,d100_hh48
d2,d209_hh254
d2,d119_hh95
d2,d31_hh127
d2,d149_hh107
d2,d90_hh207
d2,d120_hh269
d2,d85_hh110
d2,d51_hh151
d2,d123_hh119
d2,d62_hh98
d2,d82_hh154
d2,d119_hh177
d2,d91_hh138
d2,d90_hh233
d2,d65_hh101
d2,d17_hh213
d2,d119_hh24
d2,d182_hh195
d2,d193_hh138
d2,d91_hh21
d2,d54_hh61
d2,d101_hh129
d2,d213_hh62
d2,d95_hh56
d2,d13_hh58
d2,d213_hh252
d2,d61_hh155
d2,d152_hh29
d2,d147_hh54
d2,d29_hh243
d2,d95_hh205
d2,d50_hh272
d2,d120_hh269
d2,d2_hh180
d2,d4_hh87
d2,d174_hh242
d2,d193_hh85
d2,d66_hh18
d2,d187_hh87
d2,d147_hh54
d2,d162_hh47
d2,d74_hh107
d2,d83_hh204
d2,d109_hh88
d2,d123_hh106
d2,d52_hh115
d2,d41_hh150
d2,d77_hh123
d2,d93_hh18
d2,d126_hh207
d2,d66_hh14
d2,d119_hh24
d2,d187_hh61
d2,d34_hh77
d2,d40_hh200
d2,d147_hh43
d2,d23_hh21
d2,d2_hh180
d2,d90_hh151
d2,d85_hh184
d2,d90_hh207
d2,d197_hh151
d2,d90_hh151
d2,d143_hh28
d2,d17_hh213
d2,d187_hh42
d2,d149_hh1
d2,d38_hh159
d2,d57_hh250
d2,d182_hh229
d2,d113_hh175
d2,d117_hh140
d2,d85_hh144
d2,d154_hh2
d2,d137_hh106
d2,d85_hh110
d2,d187_hh61
d2,d83_hh117
d2,d52_hh115
d2,d42_hh88
d2,d143_hh28
d2,d213_hh178
d2,d123_hh160
d2,d213_hh252
d2,d102_hh200
d2,d138_hh150
d2,d200_hh261
d2,d179_hh1
d2,d83_hh76
d2,d200_hh21
d2,d62_hh251
d2,d41_hh206
d2,d59_hh112
d2,d66_hh18
d2,d40_hh152
d2,d195_hh19
d2,d90_hh151
d2,d19_hh38
d2,d195_hh109
d2,d39_hh67
d2,d31_hh34
d2,d195_hh19
d2,d83_hh76
d2,d155_hh148
d2,d19_hh130
d2,d166_hh150
d2,d138_hh83
d2,d30_hh58
d2,d139_hh214
d2,d177_hh145
d2,d208_hh240
d2,d173_hh262
d2,d138_hh83
d2,d83_hh76
d2,d83_hh117
d2,d15_hh103
d2,d126_hh4
d2,d171_hh88
d2,d52_hh33
d2,d162_hh213
d2,d214_hh13
d2,d2_hh217
d2,d100_hh48
d2,d50_hh217
d2,d41_hh71
d2,d74_hh15
d2,d209_hh159
d2,d81_hh89
d2,d75_hh53
d2,d120_hh248
d2,d213_hh252
d2,d62_hh259
d2,d169_hh225
d2,d29_hh243
d2,d104_hh270
d2,d138_hh82
d2,d57_hh250
d2,d104_hh58
d2,d166_hh150
d2,d50_hh7
d2,d4_hh29
d2,d46_hh53
d2,d24_hh176
d2,d147_hh169
d2,d21_hh97
d2,d209_hh11
d2,d98_hh245
d2,d123_hh104
d2,d159_hh183
d2,d202_hh170
d2,d202_hh264
d2,d186_hh185
d2,d187_hh42
d2,d155_hh151
d2,d54_hh222
d2,d96_hh110
d2,d30_hh267
d2,d158_hh239
d2,d74_hh15
d2,d177_hh163
d2,d122_hh144
d2,d147_hh43
d2,d102_hh201
d2,d128_hh28
d2,d126_hh263
d2,d182_hh226
d4,d85_hh144
d4,d174_hh42
d4,d187_hh42
d4,d162_hh213
d4,d213_hh178
d4,d80_hh106
d4,d21_hh97
d4,d66_hh207
d4,d98_hh100
d4,d207_hh219
d4,d65_hh29
d4,d39_hh154
d4,d208_hh168
d4,d117_hh11
d4,d11_hh128
d4,d15_hh103
d4,d154_hh2
d4,d118_hh244
d4,d139_hh214
d4,d213_hh2
d4,d21_hh97
d4,d123_hh57
d4,d126_hh207
d4,d57_hh16
d4,d128_hh28
d4,d178_hh134
d4,d50_hh7
d4,d214_hh210
d4,d62_hh98
d4,d57_hh286
d4,d208_hh240
d4,d90_hh151
d4,d143_hh28
d4,d50_hh249
d4,d174_hh242
d4,d166_hh164
d4,d165_hh94
d4,d15_hh186
d4,d171_hh71
d4,d135_hh2
d4,d198_hh136
d4,d83_hh193
d4,d208_hh253
d4,d18_hh227
d4,d177_hh163
d4,d208_hh240
d4,d184_hh158
d4,d67_hh209
d4,d169_hh225
d4,d65_hh29
d4,d193_hh248
d4,d149_hh14
d4,d160_hh88
d4,d143_hh28
d4,d52_hh165
d4,d119_hh222
d4,d50_hh7
d4,d15_hh76
d4,d82_hh154
d4,d23_hh156
d4,d42_hh58
d4,d111_hh131
d4,d204_hh87
d4,d215_hh105
d4,d55_hh94
d4,d95_hh205
d4,d23_hh93
d4,d97_hh26
d4,d26_hh40
d4,d56_hh262
d4,d2_hh287
d4,d83_hh153
d4,d137_hh119
d4,d57_hh166
d4,d131_hh174
d4,d100_hh48
d4,d98_hh84
d4,d143_hh241
d4,d95_hh164
d4,d175_hh131
d4,d132_hh188
d4,d87_hh156
d4,d62_hh259
d4,d19_hh130
d4,d160_hh0
d4,d19_hh130
d4,d16_hh287
d4,d2_hh180
d4,d2_hh173
d4,d57_hh286
d4,d122_hh16
d4,d123_hh106
d4,d23_hh204
d4,d124_hh40
d4,d104_hh116
d4,d26_hh40
d4,d50_hh249
d4,d91_hh199
d4,d159_hh183
d4,d38_hh165
d4,d131_hh180
d4,d24_hh176
d4,d166_hh239
d4,d17_hh213
d4,d50_hh272
d4,d209_hh159
d4,d112_hh8
d4,d158_hh86
d4,d101_hh155
d4,d104_hh58
d4,d66_hh207
d4,d61_hh41
d4,d182_hh226
d4,d77_hh123
d4,d54_hh222
d4,d164_hh122
d4,d173_hh163
d4,d65_hh101
d4,d173_hh262
d4,d130_hh244
d4,d21_hh105
d4,d141_hh27
d4,d132_hh188
d4,d80_hh106
d4,d213_hh252
d4,d43_hh125
d4,d41_hh71
d4,d126_hh4
d4,d34_hh77
d4,d202_hh205
d4,d178_hh134
d4,d102_hh200
d4,d36_hh226
d4,d33_hh58
d4,d214_hh13
d4,d51_hh231
d4,d208_hh168
d4,d56_hh262
d4,d21_hh90
d4,d209_hh244
d4,d155_hh210
d4,d125_hh3
d4,d75_hh102
d4,d80_hh186
d4,d141_hh27
d4,d162_hh47
d4,d101_hh155
d4,d54_hh222
d4,d36_hh226
d4,d93_hh66
d4,d55_hh254
d4,d119_hh210
d4,d54_hh57
d4,d56_hh174
d4,d177_hh163
d4,d42_hh202
d4,d31_hh34
d4,d204_hh239
d4,d204_hh56
d4,d67_hh15
d4,d53_hh3
d4,d93_hh18
d4,d132_hh44
d4,d163_hh145
d4,d158_hh86
d4,d165_hh107
d4,d83_hh204
d4,d39_hh99
d4,d182_hh74
d4,d191_hh246
d4,d95_hh56
d4,d16_hh287
d4,d4_hh202
d4,d26_hh40
d4,d193_hh138
d4,d85_hh144
d4,d132_hh46
d4,d147_hh169
d4,d65_hh101
d4,d135_hh17
d4,d74_hh142
d4,d66_hh213
d4,d65_hh242
d4,d158_hh107
d4,d141_hh128
d4,d215_hh105
d4,d98_hh100
d4,d131_hh24
d4,d82_hh154
d4,d160_hh88
d4,d158_hh136
d4,d16_hh287
d4,d91_hh199
d4,d66_hh240
d4,d15_hh103
d4,d75_hh102
d4,d23_hh233
d4,d199_hh49
d4,d128_hh126
d4,d51_hh231
d4,d39_hh66
d4,d85_hh110
d4,d179_hh1
d4,d97_hh156
d4,d104_hh58
d4,d127_hh89
d4,d119_hh95
d4,d187_hh61
d4,d57_hh286
d4,d147_hh54
d4,d98_hh100
d4,d182_hh226
d4,d101_hh155
d4,d7_hh257
d4,d117_hh11
d4,d163_hh145
d4,d200_hh77
d4,d213_hh178
d4,d119_hh64
d4,d152_hh168
d4,d205_hh196
d4,d138_hh82
d4,d200_hh102
d4,d30_hh267
d4,d178_hh272
d4,d85_hh184
d4,d213_hh178
d4,d56_hh174
d4,d41_hh71
d4,d100_hh145
d4,d207_hh219
d4,d137_hh119
d4,d40_hh200
d4,d182_hh195
d4,d200_hh102
d4,d122_hh144
d4,d21_hh90
d4,d83_hh193
d4,d2_hh68
d4,d21_hh97
d4,d186_hh185
d4,d134_hh270
d4,d182_hh229
d4,d42_hh88
d4,d51_hh231
d4,d198_hh152
d4,d182_hh149
d4,d127_hh89
d4,d23_hh233
d4,d98_hh177
d4,d120_hh269
d4,d122_hh159
d4,d213_hh178
d4,d195_hh109
d4,d187_hh7
d4,d207_hh219
d4,d83_hh117
d4,d197_hh151
